Game Code,Date,Visit Team Code,Home Team Code,Stadium Code,Site
2.55074E+14,9/3/2012,255,742,136,TEAM
5.45014E+14,9/6/2012,545,140,97,TEAM
7.32073E+14,9/7/2012,732,731,133,TEAM
5.02312E+12,9/8/2012,5,231,31,TEAM
3.10498E+13,9/8/2012,31,498,8,NEUTRAL
3.7043E+13,9/8/2012,37,430,77,TEAM
4.30742E+13,9/8/2012,43,742,136,TEAM
4.70147E+13,9/8/2012,47,147,112,TEAM
9.60529E+13,9/8/2012,96,529,108,TEAM
1.02016E+14,9/8/2012,102,157,20,TEAM
1.08063E+14,9/8/2012,108,630,18,TEAM
1.28052E+14,9/8/2012,128,518,99,TEAM
1.93067E+14,9/8/2012,193,674,19,TEAM
1.96065E+14,9/8/2012,196,648,113,TEAM
2.01077E+14,9/8/2012,201,774,69,TEAM
2.07075E+14,9/8/2012,207,754,138,TEAM
2.28052E+14,9/8/2012,228,522,103,TEAM
2.29042E+14,9/8/2012,229,419,116,TEAM
2.3507E+14,9/8/2012,235,697,120,TEAM
2.54069E+14,9/8/2012,254,694,114,TEAM
2.57043E+14,9/8/2012,257,434,73,TEAM
2.6107E+14,9/8/2012,261,698,125,TEAM
2.90059E+14,9/8/2012,290,587,86,TEAM
2.95007E+14,9/8/2012,295,71,96,TEAM
2.9902E+14,9/8/2012,299,204,71,TEAM
3.01003E+14,9/8/2012,301,28,10,TEAM
3.0604E+14,9/8/2012,306,400,163,TEAM
3.11031E+14,9/8/2012,311,312,41,TEAM
3.31033E+14,9/8/2012,331,334,53,TEAM
3.66029E+14,9/8/2012,366,288,126,TEAM
3.80007E+14,9/8/2012,380,67,61,TEAM
3.92069E+14,9/8/2012,392,690,109,TEAM
4.04003E+14,9/8/2012,404,30,7,TEAM
4.15033E+14,9/8/2012,415,327,52,TEAM
4.16013E+14,9/8/2012,416,129,70,TEAM
4.46009E+14,9/8/2012,446,86,91,TEAM
4.57075E+14,9/8/2012,457,749,83,TEAM
4.63011E+14,9/8/2012,463,110,15,TEAM
4.69043E+14,9/8/2012,469,428,153,TEAM
4.72052E+14,9/8/2012,472,519,95,TEAM
4.7307E+14,9/8/2012,473,703,119,TEAM
4.83065E+14,9/8/2012,483,646,3,TEAM
4.90016E+14,9/8/2012,490,164,25,TEAM
4.93016E+14,9/8/2012,493,156,23,TEAM
5.01047E+14,9/8/2012,501,465,89,TEAM
5.21003E+14,9/8/2012,521,29,11,TEAM
5.39075E+14,9/8/2012,539,746,137,TEAM
5.59051E+14,9/8/2012,559,513,49,TEAM
5.74033E+14,9/8/2012,574,328,51,TEAM
6.32023E+14,9/8/2012,632,234,33,TEAM
6.51047E+14,9/8/2012,651,466,90,TEAM
6.57069E+14,9/8/2012,657,688,157,NEUTRAL
6.59041E+14,9/8/2012,659,414,101,TEAM
6.67011E+14,9/8/2012,667,107,12,TEAM
6.69037E+14,9/8/2012,669,367,54,TEAM
6.71072E+14,9/8/2012,671,716,4,TEAM
6.76066E+14,9/8/2012,676,663,122,TEAM
6.9505E+14,9/8/2012,695,503,45,TEAM
6.9905E+14,9/8/2012,699,497,160,TEAM
7.00067E+14,9/8/2012,700,670,131,TEAM
7.04043E+14,9/8/2012,704,433,76,TEAM
7.09081E+14,9/8/2012,709,811,144,TEAM
7.18072E+14,9/8/2012,718,719,105,TEAM
7.21042E+14,9/8/2012,721,418,66,TEAM
7.25063E+14,9/8/2012,725,626,16,TEAM
7.36051E+14,9/8/2012,736,509,46,TEAM
7.56037E+14,9/8/2012,756,365,55,TEAM
7.58008E+14,9/8/2012,758,77,134,TEAM
7.69039E+14,9/8/2012,769,388,142,TEAM
7.72001E+14,9/8/2012,772,8,5,TEAM
7.96053E+14,9/8/2012,796,528,107,TEAM
1.32003E+15,9/8/2012,1320,255,37,TEAM
5.87065E+14,9/13/2012,587,651,35,TEAM
7.54047E+14,9/14/2012,754,465,89,TEAM
8.00312E+12,9/15/2012,8,31,6,TEAM
9.06482E+12,9/15/2012,9,648,113,TEAM
2.80434E+13,9/15/2012,28,434,73,TEAM
3.00463E+13,9/15/2012,30,463,84,TEAM
4.70306E+13,9/15/2012,47,306,47,TEAM
4.80301E+13,9/15/2012,48,301,44,TEAM
6.10415E+13,9/15/2012,61,415,30,TEAM
6.70509E+13,9/15/2012,67,509,46,TEAM
7.10709E+13,9/15/2012,71,709,102,TEAM
7.70732E+13,9/15/2012,77,732,135,TEAM
9.00811E+13,9/15/2012,90,811,144,TEAM
1.07052E+14,9/15/2012,107,518,99,TEAM
1.56063E+14,9/15/2012,156,630,18,TEAM
1.5701E+14,9/15/2012,157,96,13,TEAM
1.64039E+14,9/15/2012,164,392,64,TEAM
1.78014E+14,9/15/2012,178,140,97,TEAM
1.96066E+14,9/15/2012,196,664,75,TEAM
2.04056E+14,9/15/2012,204,559,50,TEAM
2.29026E+14,9/15/2012,229,257,36,TEAM
2.31013E+14,9/15/2012,231,128,146,TEAM
2.35069E+14,9/15/2012,235,694,114,TEAM
2.44015E+14,9/15/2012,244,147,112,TEAM
2.88011E+14,9/15/2012,288,110,15,TEAM
2.95037E+14,9/15/2012,295,365,55,TEAM
3.17077E+14,9/15/2012,317,768,65,NEUTRAL
3.46028E+14,9/15/2012,346,277,39,TEAM
4.00042E+14,9/15/2012,400,418,66,TEAM
4.14007E+14,9/15/2012,414,66,42,TEAM
4.1904E+14,9/15/2012,419,404,115,TEAM
4.30072E+14,9/15/2012,430,716,4,TEAM
4.46001E+14,9/15/2012,446,5,154,TEAM
4.57037E+14,9/15/2012,457,367,54,TEAM
4.7207E+14,9/15/2012,472,704,124,TEAM
4.7307E+14,9/15/2012,473,700,129,TEAM
4.83072E+14,9/15/2012,483,719,105,TEAM
4.89019E+14,9/15/2012,489,193,80,TEAM
4.94063E+14,9/15/2012,494,626,16,TEAM
4.97033E+14,9/15/2012,497,327,52,TEAM
4.98004E+14,9/15/2012,498,37,1,TEAM
5.03073E+14,9/15/2012,503,725,93,TEAM
5.04031E+14,9/15/2012,504,312,41,TEAM
5.08047E+14,9/15/2012,508,466,90,TEAM
5.13042E+14,9/15/2012,513,416,68,TEAM
5.19039E+14,9/15/2012,519,388,142,TEAM
5.50076E+14,9/15/2012,550,756,140,TEAM
5.74037E+14,9/15/2012,574,366,59,TEAM
6.24005E+14,9/15/2012,624,51,132,TEAM
6.46049E+14,9/15/2012,646,490,82,TEAM
6.47003E+14,9/15/2012,647,29,11,TEAM
6.57067E+14,9/15/2012,657,674,19,TEAM
6.71052E+14,9/15/2012,671,521,104,TEAM
6.83069E+14,9/15/2012,683,688,92,TEAM
6.92053E+14,9/15/2012,692,529,108,TEAM
6.97066E+14,9/15/2012,697,663,122,TEAM
6.98033E+14,9/15/2012,698,328,51,TEAM
7.03043E+14,9/15/2012,703,433,76,TEAM
7.06025E+14,9/15/2012,706,254,38,TEAM
7.26054E+14,9/15/2012,726,539,111,TEAM
7.3108E+14,9/15/2012,731,796,141,TEAM
7.42055E+14,9/15/2012,742,545,110,TEAM
7.46026E+14,9/15/2012,746,255,37,TEAM
7.49023E+14,9/15/2012,749,234,33,TEAM
7.71031E+14,9/15/2012,771,311,40,TEAM
7.72033E+14,9/15/2012,772,334,53,TEAM
7.74043E+14,9/15/2012,774,428,153,TEAM
1.32007E+15,9/15/2012,1320,736,117,TEAM
3.31009E+14,9/19/2012,331,86,91,TEAM
7.70066E+13,9/20/2012,77,66,42,TEAM
5.10498E+13,9/21/2012,51,498,57,TEAM
5.06942E+12,9/22/2012,5,694,114,TEAM
9.05182E+12,9/22/2012,9,518,99,TEAM
1.7003E+13,9/22/2012,17,30,7,TEAM
2.90529E+13,9/22/2012,29,529,108,TEAM
7.10742E+13,9/22/2012,71,742,136,TEAM
9.60719E+13,9/22/2012,96,719,105,TEAM
1.07066E+14,9/22/2012,107,657,14,TEAM
1.29031E+14,9/22/2012,129,312,41,TEAM
1.41049E+14,9/22/2012,141,490,82,TEAM
1.47023E+14,9/22/2012,147,234,33,TEAM
1.49071E+14,9/22/2012,149,709,102,TEAM
1.57075E+14,9/22/2012,157,754,138,TEAM
1.64077E+14,9/22/2012,164,774,69,TEAM
1.96046E+14,9/22/2012,196,457,78,TEAM
2.04042E+14,9/22/2012,204,416,68,TEAM
2.29001E+14,9/22/2012,229,8,5,TEAM
2.94046E+14,9/22/2012,294,463,84,TEAM
3.27052E+14,9/22/2012,327,522,103,TEAM
3.2805E+14,9/22/2012,328,503,45,TEAM
3.34024E+14,9/22/2012,334,235,27,TEAM
3.65004E+14,9/22/2012,365,37,1,TEAM
3.6603E+14,9/22/2012,366,301,44,TEAM
3.67023E+14,9/22/2012,367,231,31,TEAM
3.88057E+14,9/22/2012,388,574,127,TEAM
3.92077E+14,9/22/2012,392,768,143,TEAM
4.00041E+14,9/22/2012,400,414,101,TEAM
4.04019E+14,9/22/2012,404,193,80,TEAM
4.15026E+14,9/22/2012,415,255,37,TEAM
4.18051E+14,9/22/2012,418,513,49,TEAM
4.33072E+14,9/22/2012,433,718,58,TEAM
4.34065E+14,9/22/2012,434,648,113,TEAM
4.66028E+14,9/22/2012,466,277,39,TEAM
4.73047E+14,9/22/2012,473,472,88,TEAM
4.85052E+14,9/22/2012,485,519,95,TEAM
5.28011E+14,9/22/2012,528,110,15,TEAM
5.87003E+14,9/22/2012,587,31,6,TEAM
6.30063E+14,9/22/2012,630,626,16,TEAM
6.46043E+14,9/22/2012,646,430,77,TEAM
6.4707E+14,9/22/2012,647,697,120,TEAM
6.50051E+14,9/22/2012,650,509,46,TEAM
6.51005E+14,9/22/2012,651,47,48,TEAM
6.64077E+14,9/22/2012,664,772,148,TEAM
6.76067E+14,9/22/2012,676,670,131,TEAM
6.88043E+14,9/22/2012,688,428,153,TEAM
6.90054E+14,9/22/2012,690,539,111,TEAM
7.0408E+14,9/22/2012,704,796,141,TEAM
7.1605E+14,9/22/2012,716,497,160,TEAM
7.21047E+14,9/22/2012,721,465,89,TEAM
7.25075E+14,9/22/2012,725,749,83,TEAM
7.31016E+14,9/22/2012,731,156,23,TEAM
7.32003E+14,9/22/2012,732,28,10,TEAM
7.36026E+14,9/22/2012,736,257,36,TEAM
7.41073E+14,9/22/2012,741,726,62,TEAM
7.4607E+14,9/22/2012,746,698,125,TEAM
8.1103E+14,9/22/2012,811,295,43,TEAM
1.09205E+15,9/22/2012,1092,545,110,TEAM
6.74076E+14,9/27/2012,674,756,140,TEAM
2.77008E+14,9/28/2012,277,77,134,TEAM
2.80107E+13,9/29/2012,28,107,12,TEAM
3.10697E+13,9/29/2012,31,697,120,TEAM
4.70331E+13,9/29/2012,47,331,100,TEAM
5.10768E+13,9/29/2012,51,768,143,TEAM
6.60473E+13,9/29/2012,66,473,87,TEAM
8.60164E+13,9/29/2012,86,164,25,TEAM
1.10016E+14,9/29/2012,110,157,20,TEAM
1.2905E+14,9/29/2012,129,503,45,TEAM
1.47007E+14,9/29/2012,147,67,61,TEAM
1.56072E+14,9/29/2012,156,721,21,TEAM
1.93075E+14,9/29/2012,193,749,83,TEAM
2.31067E+14,9/29/2012,231,671,56,TEAM
2.34065E+14,9/29/2012,234,651,35,TEAM
2.88057E+14,9/29/2012,288,574,128,NEUTRAL
2.95046E+14,9/29/2012,295,457,78,TEAM
3.06051E+14,9/29/2012,306,509,46,TEAM
3.66075E+14,9/29/2012,366,746,137,TEAM
3.67066E+14,9/29/2012,367,664,75,TEAM
3.88056E+14,9/29/2012,388,559,50,TEAM
4.14001E+14,9/29/2012,414,5,154,TEAM
4.19026E+14,9/29/2012,419,255,37,TEAM
4.28031E+14,9/29/2012,428,312,41,TEAM
4.33001E+14,9/29/2012,433,8,5,TEAM
4.34013E+14,9/29/2012,434,128,146,TEAM
4.65073E+14,9/29/2012,465,731,133,TEAM
4.66067E+14,9/29/2012,466,670,131,TEAM
4.90042E+14,9/29/2012,490,415,30,TEAM
4.97023E+14,9/29/2012,497,229,159,TEAM
4.98072E+14,9/29/2012,498,718,58,TEAM
5.18042E+14,9/29/2012,518,416,68,TEAM
5.1904E+14,9/29/2012,519,400,163,TEAM
5.28003E+14,9/29/2012,528,29,11,TEAM
5.29075E+14,9/29/2012,529,754,140,NEUTRAL
5.3903E+14,9/29/2012,539,301,44,TEAM
5.72007E+14,9/29/2012,572,71,96,TEAM
6.2601E+14,9/29/2012,626,96,13,TEAM
6.30073E+14,9/29/2012,630,726,62,TEAM
6.48033E+14,9/29/2012,648,334,53,TEAM
6.83073E+14,9/29/2012,683,725,93,TEAM
6.94026E+14,9/29/2012,694,257,36,TEAM
6.98066E+14,9/29/2012,698,663,122,TEAM
7.00031E+14,9/29/2012,700,311,40,TEAM
7.03052E+14,9/29/2012,703,521,104,TEAM
7.0402E+14,9/29/2012,704,196,81,TEAM
7.06047E+14,9/29/2012,706,472,88,TEAM
7.09077E+14,9/29/2012,709,774,69,TEAM
7.11037E+14,9/29/2012,711,365,55,TEAM
7.16065E+14,9/29/2012,716,646,3,TEAM
7.19001E+14,9/29/2012,719,9,2,TEAM
7.42014E+14,9/29/2012,742,140,65,NEUTRAL
7.72003E+14,9/29/2012,772,30,7,TEAM
7.96046E+14,9/29/2012,796,463,84,TEAM
3.00231E+13,10/4/2012,30,231,31,TEAM
1.96013E+14,10/4/2012,196,128,146,TEAM
6.57073E+14,10/4/2012,657,732,135,TEAM
5.45069E+14,10/5/2012,545,688,92,TEAM
7.31008E+14,10/5/2012,731,77,134,TEAM
2.90674E+13,10/6/2012,29,674,19,TEAM
3.10037E+13,10/6/2012,31,37,1,TEAM
6.60664E+13,10/6/2012,66,664,75,TEAM
6.70725E+13,10/6/2012,67,725,93,TEAM
7.10005E+13,10/6/2012,71,5,154,TEAM
8.60519E+13,10/6/2012,86,519,95,TEAM
9.60156E+13,10/6/2012,96,156,23,TEAM
1.10011E+14,10/6/2012,110,107,12,TEAM
1.29071E+14,10/6/2012,129,709,102,TEAM
1.64059E+14,10/6/2012,164,587,86,TEAM
2.34049E+14,10/6/2012,234,490,82,TEAM
2.55015E+14,10/6/2012,255,147,112,TEAM
2.57065E+14,10/6/2012,257,648,113,TEAM
2.77063E+14,10/6/2012,277,626,16,TEAM
3.0108E+14,10/6/2012,301,796,141,TEAM
3.1107E+14,10/6/2012,311,698,125,TEAM
3.28033E+14,10/6/2012,328,327,52,TEAM
3.3102E+14,10/6/2012,331,204,71,TEAM
3.65024E+14,10/6/2012,365,235,27,TEAM
4.00077E+14,10/6/2012,400,774,69,TEAM
4.14014E+14,10/6/2012,414,140,97,TEAM
4.15051E+14,10/6/2012,415,513,147,NEUTRAL
4.16031E+14,10/6/2012,416,306,47,TEAM
4.18056E+14,10/6/2012,418,559,50,TEAM
4.30033E+14,10/6/2012,430,334,53,TEAM
4.63052E+14,10/6/2012,463,518,99,TEAM
4.65037E+14,10/6/2012,465,366,59,TEAM
4.7203E+14,10/6/2012,472,295,43,TEAM
4.97029E+14,10/6/2012,497,288,126,TEAM
4.98042E+14,10/6/2012,498,419,116,TEAM
5.03005E+14,10/6/2012,503,47,48,TEAM
5.09054E+14,10/6/2012,509,539,111,TEAM
5.2207E+14,10/6/2012,522,700,129,TEAM
5.7404E+14,10/6/2012,574,404,115,TEAM
6.51069E+14,10/6/2012,651,690,109,TEAM
6.55001E+14,10/6/2012,655,9,2,TEAM
6.6307E+14,10/6/2012,663,704,124,TEAM
6.70047E+14,10/6/2012,670,473,87,TEAM
6.97043E+14,10/6/2012,697,433,76,TEAM
7.18067E+14,10/6/2012,718,671,56,TEAM
7.19039E+14,10/6/2012,719,388,142,TEAM
7.26072E+14,10/6/2012,726,721,21,TEAM
7.36043E+14,10/6/2012,736,434,73,TEAM
7.42046E+14,10/6/2012,742,457,78,TEAM
7.46019E+14,10/6/2012,746,193,80,TEAM
7.49039E+14,10/6/2012,749,392,64,TEAM
7.54053E+14,10/6/2012,754,528,107,TEAM
7.56053E+14,10/6/2012,756,529,108,TEAM
7.6807E+14,10/6/2012,768,703,119,TEAM
8.11047E+14,10/6/2012,811,466,90,TEAM
2.80157E+13,10/11/2012,28,157,20,TEAM
7.04072E+14,10/11/2012,704,719,105,TEAM
7.72072E+14,10/11/2012,772,716,4,TEAM
7.26013E+14,10/12/2012,726,129,70,TEAM
5.05192E+12,10/13/2012,5,519,95,TEAM
8.04342E+12,10/13/2012,8,434,73,TEAM
9.02882E+12,10/13/2012,9,288,126,TEAM
3.70433E+13,10/13/2012,37,433,76,TEAM
6.70234E+13,10/13/2012,67,234,33,TEAM
8.60503E+13,10/13/2012,86,503,45,TEAM
9.60066E+13,10/13/2012,96,66,42,TEAM
1.07075E+14,10/13/2012,107,754,138,TEAM
1.56063E+14,10/13/2012,156,626,16,TEAM
1.93074E+14,10/13/2012,193,742,136,TEAM
2.2905E+14,10/13/2012,229,498,57,TEAM
2.35074E+14,10/13/2012,235,736,117,TEAM
2.36014E+14,10/13/2012,236,140,97,TEAM
2.95067E+14,10/13/2012,295,670,131,TEAM
3.01042E+14,10/13/2012,301,418,66,TEAM
3.12042E+14,10/13/2012,312,416,68,TEAM
3.27031E+14,10/13/2012,327,311,40,TEAM
3.31073E+14,10/13/2012,331,725,93,TEAM
3.34003E+14,10/13/2012,334,31,6,TEAM
3.67055E+14,10/13/2012,367,545,110,TEAM
3.92075E+14,10/13/2012,392,746,137,TEAM
4.0402E+14,10/13/2012,404,196,81,TEAM
4.14007E+14,10/13/2012,414,71,96,TEAM
4.19023E+14,10/13/2012,419,231,31,TEAM
4.57042E+14,10/13/2012,457,415,30,TEAM
4.66047E+14,10/13/2012,466,465,89,TEAM
4.73028E+14,10/13/2012,473,277,39,TEAM
5.09043E+14,10/13/2012,509,428,153,TEAM
5.18031E+14,10/13/2012,518,306,47,TEAM
5.21033E+14,10/13/2012,521,328,51,TEAM
5.28008E+14,10/13/2012,528,77,134,TEAM
6.46003E+14,10/13/2012,646,30,7,TEAM
6.48037E+14,10/13/2012,648,365,55,TEAM
6.57076E+14,10/13/2012,657,756,140,TEAM
6.63072E+14,10/13/2012,663,718,58,TEAM
6.64013E+14,10/13/2012,664,128,146,TEAM
6.74051E+14,10/13/2012,674,513,49,TEAM
6.88059E+14,10/13/2012,688,587,86,TEAM
6.90016E+14,10/13/2012,690,164,25,TEAM
6.94043E+14,10/13/2012,694,430,77,TEAM
6.97037E+14,10/13/2012,697,366,59,TEAM
6.98005E+14,10/13/2012,698,51,132,TEAM
7.03052E+14,10/13/2012,703,522,121,NEUTRAL
7.06057E+14,10/13/2012,706,574,127,TEAM
7.0902E+14,10/13/2012,709,204,71,TEAM
7.21081E+14,10/13/2012,721,811,144,TEAM
7.31063E+14,10/13/2012,731,630,18,TEAM
7.32011E+14,10/13/2012,732,110,15,TEAM
7.6807E+14,10/13/2012,768,700,129,TEAM
7.74005E+14,10/13/2012,774,47,48,TEAM
7.96056E+14,10/13/2012,796,559,50,TEAM
6.7105E+14,10/16/2012,671,497,160,TEAM
2.88066E+14,10/18/2012,288,663,122,TEAM
5.29003E+14,10/18/2012,529,28,10,TEAM
1.64069E+14,10/19/2012,164,688,92,TEAM
8.06942E+12,10/20/2012,8,694,114,TEAM
3.70736E+13,10/20/2012,37,736,117,TEAM
4.70129E+13,10/20/2012,47,129,70,TEAM
5.10703E+13,10/20/2012,51,703,119,TEAM
6.70255E+13,10/20/2012,67,255,37,TEAM
7.104E+13,10/20/2012,71,400,163,TEAM
7.70513E+13,10/20/2012,77,513,49,TEAM
1.2804E+14,10/20/2012,128,404,115,TEAM
1.40071E+14,10/20/2012,140,709,102,TEAM
1.57066E+14,10/20/2012,157,657,14,TEAM
1.96001E+14,10/20/2012,196,9,2,TEAM
2.29065E+14,10/20/2012,229,646,3,TEAM
2.31072E+14,10/20/2012,231,716,4,TEAM
2.34042E+14,10/20/2012,234,415,30,TEAM
2.57033E+14,10/20/2012,257,334,53,TEAM
2.95037E+14,10/20/2012,295,366,59,TEAM
3.06073E+14,10/20/2012,306,726,62,TEAM
3.11052E+14,10/20/2012,311,521,104,TEAM
3.27077E+14,10/20/2012,327,768,143,TEAM
3.28052E+14,10/20/2012,328,522,103,TEAM
3.6507E+14,10/20/2012,365,697,120,TEAM
3.88066E+14,10/20/2012,388,664,75,TEAM
4.16042E+14,10/20/2012,416,418,66,TEAM
4.19043E+14,10/20/2012,419,430,77,TEAM
4.2808E+14,10/20/2012,428,796,141,TEAM
4.57019E+14,10/20/2012,457,193,80,TEAM
4.63051E+14,10/20/2012,463,509,46,TEAM
4.65007E+14,10/20/2012,465,66,42,TEAM
4.72073E+14,10/20/2012,472,731,133,TEAM
4.73072E+14,10/20/2012,473,721,21,TEAM
4.90039E+14,10/20/2012,490,392,64,TEAM
4.98077E+14,10/20/2012,498,772,148,TEAM
5.03001E+14,10/20/2012,503,5,154,TEAM
5.39031E+14,10/20/2012,539,312,41,TEAM
5.45009E+14,10/20/2012,545,86,91,TEAM
5.59052E+14,10/20/2012,559,518,99,TEAM
5.74072E+14,10/20/2012,574,719,105,TEAM
5.87069E+14,10/20/2012,587,690,109,TEAM
6.26047E+14,10/20/2012,626,466,90,TEAM
6.30071E+14,10/20/2012,630,706,130,TEAM
6.48024E+14,10/20/2012,648,235,27,TEAM
6.51037E+14,10/20/2012,651,367,54,TEAM
6.74011E+14,10/20/2012,674,107,12,TEAM
7.0007E+14,10/20/2012,700,698,125,TEAM
7.1807E+14,10/20/2012,718,704,124,TEAM
7.2502E+14,10/20/2012,725,204,71,TEAM
7.32053E+14,10/20/2012,732,528,107,TEAM
7.42015E+14,10/20/2012,742,147,112,TEAM
7.49075E+14,10/20/2012,749,746,137,TEAM
7.56003E+14,10/20/2012,756,29,11,TEAM
7.74033E+14,10/20/2012,774,331,100,TEAM
8.1101E+14,10/20/2012,811,96,13,TEAM
3.00671E+13,10/23/2012,30,671,56,TEAM
1.47075E+14,10/25/2012,147,749,83,TEAM
1.40037E+14,10/26/2012,140,367,54,TEAM
4.66072E+14,10/26/2012,466,721,21,TEAM
5.01292E+12,10/27/2012,5,129,70,TEAM
9.07182E+12,10/27/2012,9,718,58,TEAM
4.70725E+13,10/27/2012,47,725,93,TEAM
5.10311E+13,10/27/2012,51,311,40,TEAM
6.60811E+13,10/27/2012,66,811,144,TEAM
7.70255E+13,10/27/2012,77,255,37,TEAM
9.60473E+13,10/27/2012,96,473,87,TEAM
1.07073E+14,10/27/2012,107,732,135,TEAM
1.10003E+14,10/27/2012,110,28,10,TEAM
1.28039E+14,10/27/2012,128,388,142,TEAM
1.57053E+14,10/27/2012,157,529,108,TEAM
1.93023E+14,10/27/2012,193,234,33,TEAM
2.04007E+14,10/27/2012,204,71,96,TEAM
2.35026E+14,10/27/2012,235,257,28,NEUTRAL
2.77016E+14,10/27/2012,277,156,23,TEAM
3.0603E+14,10/27/2012,306,301,44,TEAM
3.12051E+14,10/27/2012,312,509,46,TEAM
3.31059E+14,10/27/2012,331,587,86,TEAM
3.34043E+14,10/27/2012,334,434,73,TEAM
3.66047E+14,10/27/2012,366,472,88,TEAM
3.92007E+14,10/27/2012,392,67,61,TEAM
4.00074E+14,10/27/2012,400,736,117,TEAM
4.04066E+14,10/27/2012,404,663,122,TEAM
4.1608E+14,10/27/2012,416,796,141,TEAM
4.18046E+14,10/27/2012,418,463,84,TEAM
4.30001E+14,10/27/2012,430,8,5,TEAM
4.33003E+14,10/27/2012,433,31,8,TEAM
4.65063E+14,10/27/2012,465,626,16,TEAM
4.90046E+14,10/27/2012,490,457,78,TEAM
4.97042E+14,10/27/2012,497,419,116,TEAM
5.03077E+14,10/27/2012,503,774,69,TEAM
5.13052E+14,10/27/2012,513,522,103,TEAM
5.18054E+14,10/27/2012,518,539,111,TEAM
5.19041E+14,10/27/2012,519,414,101,TEAM
5.28076E+14,10/27/2012,528,756,140,TEAM
5.59043E+14,10/27/2012,559,428,153,TEAM
