Game Code,Date,Visit Team Code,Home Team Code,Stadium Code,Site
7.04066E+14,9/10/2011,704,663,122,TEAM
7.09052E+14,9/10/2011,709,518,99,TEAM
7.19072E+14,9/10/2011,719,718,58,TEAM
7.26077E+14,9/10/2011,726,772,148,TEAM
7.32066E+14,9/10/2011,732,657,14,TEAM
7.4202E+14,9/10/2011,742,196,81,TEAM
7.46031E+14,9/10/2011,746,306,47,TEAM
7.58073E+14,9/10/2011,758,731,133,TEAM
1.00404E+15,9/10/2011,1004,366,59,TEAM
1.09205E+15,9/10/2011,1092,519,95,TEAM
2.91501E+15,9/10/2011,2915,147,112,TEAM
3.65043E+14,9/15/2011,365,430,77,TEAM
6.60709E+13,9/16/2011,66,709,102,TEAM
3.11016E+14,9/16/2011,311,164,25,TEAM
5.01402E+12,9/17/2011,5,140,97,TEAM
2.80301E+13,9/17/2011,28,301,44,TEAM
3.00742E+13,9/17/2011,30,742,136,TEAM
3.70147E+13,9/17/2011,37,147,112,TEAM
4.30404E+13,9/17/2011,43,404,115,TEAM
8.60047E+13,9/17/2011,86,47,48,TEAM
1.28023E+14,9/17/2011,128,231,31,TEAM
1.29077E+14,9/17/2011,129,774,69,TEAM
1.49026E+14,9/17/2011,149,257,36,TEAM
1.56016E+14,9/17/2011,156,157,22,NEUTRAL
1.93007E+14,9/17/2011,193,67,61,TEAM
2.04042E+14,9/17/2011,204,418,66,TEAM
2.28065E+14,9/17/2011,228,651,35,TEAM
2.77047E+14,9/17/2011,277,465,89,TEAM
2.88037E+14,9/17/2011,288,366,59,TEAM
2.9507E+14,9/17/2011,295,697,120,TEAM
3.05077E+14,9/17/2011,305,772,148,TEAM
3.28026E+14,9/17/2011,328,255,37,TEAM
3.31033E+14,9/17/2011,331,327,52,TEAM
3.67033E+14,9/17/2011,367,334,53,TEAM
3.88052E+14,9/17/2011,388,519,95,TEAM
4.14043E+14,9/17/2011,414,428,153,TEAM
4.16051E+14,9/17/2011,416,513,49,TEAM
4.33074E+14,9/17/2011,433,736,117,TEAM
4.66063E+14,9/17/2011,466,630,18,TEAM
4.83067E+14,9/17/2011,483,671,56,TEAM
4.9401E+14,9/17/2011,494,96,13,TEAM
4.97001E+14,9/17/2011,497,8,5,TEAM
4.9807E+14,9/17/2011,498,698,125,TEAM
5.08066E+14,9/17/2011,508,663,122,TEAM
5.09073E+14,9/17/2011,509,725,93,TEAM
5.18042E+14,9/17/2011,518,415,30,TEAM
5.21072E+14,9/17/2011,521,719,105,TEAM
5.22023E+14,9/17/2011,522,234,33,TEAM
5.39069E+14,9/17/2011,539,690,109,TEAM
5.45031E+14,9/17/2011,545,312,41,TEAM
6.46049E+14,9/17/2011,646,490,82,TEAM
6.47031E+14,9/17/2011,647,306,47,TEAM
6.54056E+14,9/17/2011,654,559,50,TEAM
6.55066E+14,9/17/2011,655,664,75,TEAM
6.69053E+14,9/17/2011,669,529,108,TEAM
6.74003E+14,9/17/2011,674,29,11,TEAM
6.76005E+14,9/17/2011,676,51,132,TEAM
6.88066E+14,9/17/2011,688,657,14,TEAM
6.94024E+14,9/17/2011,694,235,27,TEAM
7.00047E+14,9/17/2011,700,473,87,TEAM
7.03011E+14,9/17/2011,703,110,15,TEAM
7.04047E+14,9/17/2011,704,472,88,TEAM
7.16003E+14,9/17/2011,716,31,6,TEAM
7.18001E+14,9/17/2011,718,9,2,TEAM
7.26065E+14,9/17/2011,726,648,113,TEAM
7.32008E+14,9/17/2011,732,77,134,TEAM
7.46046E+14,9/17/2011,746,457,78,TEAM
7.54063E+14,9/17/2011,754,626,16,TEAM
7.56046E+14,9/17/2011,756,463,84,TEAM
7.68039E+14,9/17/2011,768,392,64,TEAM
7.71043E+14,9/17/2011,771,434,73,TEAM
7.9605E+14,9/17/2011,796,503,147,NEUTRAL
8.11007E+14,9/17/2011,811,71,96,TEAM
1.09207E+15,9/17/2011,1092,749,83,TEAM
1.32001E+15,9/17/2011,1320,107,17,TEAM
4.90014E+14,9/22/2011,490,140,97,TEAM
1.28008E+14,9/23/2011,128,77,134,TEAM
9.01962E+12,9/24/2011,9,196,81,TEAM
3.10008E+13,9/24/2011,31,8,5,TEAM
7.10414E+13,9/24/2011,71,414,101,TEAM
9.00503E+13,9/24/2011,90,503,45,TEAM
9.60295E+13,9/24/2011,96,295,43,TEAM
1.07076E+14,9/24/2011,107,756,139,TEAM
1.08028E+14,9/24/2011,108,277,39,TEAM
1.10053E+14,9/24/2011,110,528,107,TEAM
1.29042E+14,9/24/2011,129,416,68,TEAM
1.56073E+14,9/24/2011,156,731,133,TEAM
1.57052E+14,9/24/2011,157,518,99,TEAM
1.64009E+14,9/24/2011,164,86,91,TEAM
2.04054E+14,9/24/2011,204,539,111,TEAM
2.29004E+14,9/24/2011,229,37,1,TEAM
2.34015E+14,9/24/2011,234,147,112,TEAM
2.35033E+14,9/24/2011,235,334,53,TEAM
2.54029E+14,9/24/2011,254,288,126,TEAM
2.57043E+14,9/24/2011,257,433,76,TEAM
3.0605E+14,9/24/2011,306,497,160,TEAM
3.27042E+14,9/24/2011,327,415,30,TEAM
3.65077E+14,9/24/2011,365,768,143,TEAM
3.66043E+14,9/24/2011,366,430,77,TEAM
4.00007E+14,9/24/2011,400,67,61,TEAM
4.19072E+14,9/24/2011,419,716,4,TEAM
4.34052E+14,9/24/2011,434,522,103,TEAM
4.57026E+14,9/24/2011,457,255,37,TEAM
4.63081E+14,9/24/2011,463,811,144,TEAM
4.6607E+14,9/24/2011,466,700,129,TEAM
4.72063E+14,9/24/2011,472,630,18,TEAM
4.93043E+14,9/24/2011,493,428,153,TEAM
4.98031E+14,9/24/2011,498,312,41,TEAM
5.13055E+14,9/24/2011,513,545,110,TEAM
5.19059E+14,9/24/2011,519,587,86,TEAM
5.2107E+14,9/24/2011,521,697,120,TEAM
5.29003E+14,9/24/2011,529,29,11,TEAM
5.5007E+14,9/24/2011,550,698,125,TEAM
5.74005E+14,9/24/2011,574,51,132,TEAM
6.24047E+14,9/24/2011,624,473,87,TEAM
6.26042E+14,9/24/2011,626,418,66,TEAM
6.46033E+14,9/24/2011,646,331,100,TEAM
6.5008E+14,9/24/2011,650,796,141,TEAM
6.57003E+14,9/24/2011,657,28,10,TEAM
6.6304E+14,9/24/2011,663,404,115,TEAM
6.64075E+14,9/24/2011,664,746,137,TEAM
6.67047E+14,9/24/2011,667,465,89,TEAM
6.71023E+14,9/24/2011,671,231,31,TEAM
6.90039E+14,9/24/2011,690,392,64,TEAM
6.91072E+14,9/24/2011,691,721,21,TEAM
7.04065E+14,9/24/2011,704,651,35,TEAM
7.09069E+14,9/24/2011,709,688,92,TEAM
7.18019E+14,9/24/2011,718,193,80,TEAM
7.19007E+14,9/24/2011,719,66,42,TEAM
7.25005E+14,9/24/2011,725,47,48,TEAM
7.36065E+14,9/24/2011,736,648,113,TEAM
7.41001E+14,9/24/2011,741,5,154,TEAM
7.42039E+14,9/24/2011,742,388,142,TEAM
7.7403E+14,9/24/2011,774,301,44,TEAM
1.004E+15,9/24/2011,1004,30,7,TEAM
2.8807E+14,9/29/2011,288,704,124,TEAM
6.51055E+14,9/29/2011,651,545,110,TEAM
7.31008E+14,9/30/2011,731,77,134,TEAM
5.02042E+12,10/1/2011,5,204,71,TEAM
8.02352E+12,10/1/2011,8,235,27,TEAM
9.07162E+12,10/1/2011,9,716,4,TEAM
2.90657E+13,10/1/2011,29,657,14,TEAM
3.00772E+13,10/1/2011,30,772,148,TEAM
3.70648E+13,10/1/2011,37,648,113,TEAM
4.70522E+13,10/1/2011,47,522,103,TEAM
5.10327E+13,10/1/2011,51,327,52,TEAM
6.10415E+13,10/1/2011,61,415,30,TEAM
7.10768E+13,10/1/2011,71,768,143,TEAM
8.60694E+13,10/1/2011,86,694,114,TEAM
1.10067E+14,10/1/2011,110,674,19,TEAM
1.40041E+14,10/1/2011,140,414,101,TEAM
1.47074E+14,10/1/2011,147,742,136,TEAM
1.93023E+14,10/1/2011,193,231,31,TEAM
2.29067E+14,10/1/2011,229,671,56,TEAM
2.55049E+14,10/1/2011,255,490,82,TEAM
2.77037E+14,10/1/2011,277,366,59,TEAM
2.95075E+14,10/1/2011,295,746,137,TEAM
3.31052E+14,10/1/2011,331,519,95,TEAM
3.34037E+14,10/1/2011,334,365,55,TEAM
3.88037E+14,10/1/2011,388,367,54,TEAM
4.04042E+14,10/1/2011,404,419,116,TEAM
4.16052E+14,10/1/2011,416,518,99,TEAM
4.28042E+14,10/1/2011,428,418,66,TEAM
4.30026E+14,10/1/2011,430,257,36,TEAM
4.3301E+14,10/1/2011,433,96,13,TEAM
4.5702E+14,10/1/2011,457,196,81,TEAM
4.6308E+14,10/1/2011,463,796,141,TEAM
4.66007E+14,10/1/2011,466,66,42,TEAM
4.72047E+14,10/1/2011,472,473,87,TEAM
4.97072E+14,10/1/2011,497,719,105,TEAM
5.03013E+14,10/1/2011,503,129,70,TEAM
5.0903E+14,10/1/2011,509,301,44,TEAM
5.13056E+14,10/1/2011,513,559,50,TEAM
5.28003E+14,10/1/2011,528,28,10,TEAM
5.39031E+14,10/1/2011,539,306,47,TEAM
5.74066E+14,10/1/2011,574,664,75,TEAM
5.87069E+14,10/1/2011,587,688,92,TEAM
6.30016E+14,10/1/2011,630,156,23,TEAM
6.6307E+14,10/1/2011,663,698,125,TEAM
6.97003E+14,10/1/2011,697,31,155,NEUTRAL
7.00033E+14,10/1/2011,700,328,51,TEAM
7.03031E+14,10/1/2011,703,311,40,TEAM
7.09069E+14,10/1/2011,709,690,109,TEAM
7.11039E+14,10/1/2011,711,392,64,TEAM
7.18073E+14,10/1/2011,718,725,93,TEAM
7.21073E+14,10/1/2011,721,726,62,TEAM
7.49007E+14,10/1/2011,749,67,61,TEAM
7.54016E+14,10/1/2011,754,157,20,TEAM
7.56073E+14,10/1/2011,756,732,135,TEAM
7.74016E+14,10/1/2011,774,164,25,TEAM
1.07053E+14,10/6/2011,107,529,108,TEAM
7.72042E+14,10/6/2011,772,419,116,TEAM
6.60096E+13,10/7/2011,66,96,13,TEAM
2.80732E+13,10/8/2011,28,732,135,TEAM
2.90528E+13,10/8/2011,29,528,107,TEAM
3.00498E+13,10/8/2011,30,498,57,TEAM
3.70031E+13,10/8/2011,37,31,6,TEAM
6.70147E+13,10/8/2011,67,147,112,TEAM
7.10774E+13,10/8/2011,71,774,69,TEAM
1.29049E+14,10/8/2011,129,490,82,TEAM
1.57067E+14,10/8/2011,157,674,19,TEAM
1.64077E+14,10/8/2011,164,768,143,TEAM
1.96029E+14,10/8/2011,196,288,126,TEAM
2.04071E+14,10/8/2011,204,709,102,TEAM
2.2905E+14,10/8/2011,229,497,160,TEAM
2.31001E+14,10/8/2011,231,5,154,TEAM
2.34075E+14,10/8/2011,234,749,83,TEAM
2.35037E+14,10/8/2011,235,365,55,TEAM
2.57069E+14,10/8/2011,257,694,114,TEAM
3.01031E+14,10/8/2011,301,306,47,TEAM
3.11005E+14,10/8/2011,311,51,132,TEAM
3.12054E+14,10/8/2011,312,539,111,TEAM
3.28052E+14,10/8/2011,328,521,104,TEAM
3.3105E+14,10/8/2011,331,503,45,TEAM
3.34065E+14,10/8/2011,334,648,113,TEAM
3.6603E+14,10/8/2011,366,295,43,TEAM
3.67046E+14,10/8/2011,367,457,78,TEAM
3.88013E+14,10/8/2011,388,128,146,TEAM
3.92026E+14,10/8/2011,392,255,37,TEAM
4.04057E+14,10/8/2011,404,574,127,TEAM
4.15074E+14,10/8/2011,415,742,136,TEAM
4.18051E+14,10/8/2011,418,509,46,TEAM
4.28056E+14,10/8/2011,428,559,50,TEAM
4.30001E+14,10/8/2011,430,9,2,TEAM
4.34033E+14,10/8/2011,434,327,52,TEAM
4.65047E+14,10/8/2011,465,466,90,TEAM
5.18046E+14,10/8/2011,518,463,84,TEAM
5.19009E+14,10/8/2011,519,86,91,TEAM
5.2207E+14,10/8/2011,522,703,121,NEUTRAL
5.45059E+14,10/8/2011,545,587,86,TEAM
6.30008E+14,10/8/2011,630,77,134,TEAM
6.64073E+14,10/8/2011,664,726,62,TEAM
6.88072E+14,10/8/2011,688,718,58,TEAM
6.90005E+14,10/8/2011,690,47,48,TEAM
6.9707E+14,10/8/2011,697,700,129,TEAM
6.98063E+14,10/8/2011,698,626,16,TEAM
7.16067E+14,10/8/2011,716,671,56,TEAM
7.21051E+14,10/8/2011,721,513,49,TEAM
7.25041E+14,10/8/2011,725,414,101,TEAM
7.36001E+14,10/8/2011,736,8,5,TEAM
7.54011E+14,10/8/2011,754,110,15,TEAM
8.11073E+14,10/8/2011,811,731,133,TEAM
6.26072E+14,10/13/2011,626,721,21,TEAM
6.57011E+14,10/13/2011,657,107,17,TEAM
2.77063E+14,10/14/2011,277,630,18,TEAM
8.04332E+12,10/15/2011,8,433,76,TEAM
9.07192E+12,10/15/2011,9,719,105,TEAM
2.80529E+13,10/15/2011,28,529,108,TEAM
4.70519E+13,10/15/2011,47,519,95,TEAM
5.10697E+13,10/15/2011,51,697,120,TEAM
6.60156E+13,10/15/2011,66,156,23,TEAM
7.70528E+13,10/15/2011,77,528,107,TEAM
8.6069E+13,10/15/2011,86,690,109,TEAM
1.28066E+14,10/15/2011,128,663,122,TEAM
1.47039E+14,10/15/2011,147,392,64,TEAM
1.57076E+14,10/15/2011,157,756,139,TEAM
1.9604E+14,10/15/2011,196,404,115,TEAM
2.04013E+14,10/15/2011,204,129,70,TEAM
2.34019E+14,10/15/2011,234,193,80,TEAM
2.35004E+14,10/15/2011,235,37,1,TEAM
2.55075E+14,10/15/2011,255,746,137,TEAM
2.57074E+14,10/15/2011,257,736,117,TEAM
2.95047E+14,10/15/2011,295,472,88,TEAM
3.0608E+14,10/15/2011,306,796,141,TEAM
3.11043E+14,10/15/2011,311,434,73,TEAM
3.2707E+14,10/15/2011,327,700,129,TEAM
3.65069E+14,10/15/2011,365,694,114,TEAM
3.67014E+14,10/15/2011,367,140,97,TEAM
4.14033E+14,10/15/2011,414,331,100,TEAM
4.15046E+14,10/15/2011,415,457,78,TEAM
4.18042E+14,10/15/2011,418,416,68,TEAM
4.65081E+14,10/15/2011,465,811,144,TEAM
4.73047E+14,10/15/2011,473,466,90,TEAM
4.97067E+14,10/15/2011,497,671,56,TEAM
4.98072E+14,10/15/2011,498,716,4,TEAM
5.09031E+14,10/15/2011,509,312,41,TEAM
5.1803E+14,10/15/2011,518,301,44,TEAM
5.2107E+14,10/15/2011,521,703,119,TEAM
5.22033E+14,10/15/2011,522,328,51,TEAM
5.59054E+14,10/15/2011,559,539,111,TEAM
5.74039E+14,10/15/2011,574,388,142,TEAM
6.48043E+14,10/15/2011,648,430,77,TEAM
6.51016E+14,10/15/2011,651,164,25,TEAM
6.74075E+14,10/15/2011,674,754,138,TEAM
7.04072E+14,10/15/2011,704,718,58,TEAM
7.09007E+14,10/15/2011,709,71,96,TEAM
7.26059E+14,10/15/2011,726,587,86,TEAM
7.3101E+14,10/15/2011,731,96,13,TEAM
7.32055E+14,10/15/2011,732,545,110,TEAM
7.42075E+14,10/15/2011,742,749,83,TEAM
7.72023E+14,10/15/2011,772,229,159,TEAM
7.7405E+14,10/15/2011,774,503,45,TEAM
2.31003E+14,10/18/2011,231,30,7,TEAM
1.10003E+14,10/20/2011,110,29,11,TEAM
1.28001E+14,10/20/2011,128,9,2,TEAM
5.87037E+14,10/21/2011,587,367,54,TEAM
7.68069E+14,10/21/2011,768,688,92,TEAM
3.10433E+13,10/22/2011,31,433,76,TEAM
3.70365E+13,10/22/2011,37,365,55,TEAM
6.70742E+13,10/22/2011,67,742,136,TEAM
9.60466E+13,10/22/2011,96,466,90,TEAM
1.29005E+14,10/22/2011,129,47,48,TEAM
1.40065E+14,10/22/2011,140,651,35,TEAM
1.5607E+14,10/22/2011,156,704,124,TEAM
1.96073E+14,10/22/2011,196,726,62,TEAM
2.55042E+14,10/22/2011,255,415,30,TEAM
2.94008E+14,10/22/2011,294,77,134,TEAM
3.01056E+14,10/22/2011,301,559,50,TEAM
3.06031E+14,10/22/2011,306,312,41,TEAM
3.15033E+14,10/22/2011,315,334,53,TEAM
3.27033E+14,10/22/2011,327,328,51,TEAM
3.66073E+14,10/22/2011,366,731,133,TEAM
3.88029E+14,10/22/2011,388,288,126,TEAM
3.92023E+14,10/22/2011,392,234,33,TEAM
4.04072E+14,10/22/2011,404,718,58,TEAM
4.14071E+14,10/22/2011,414,709,102,TEAM
4.19023E+14,10/22/2011,419,229,159,TEAM
4.57015E+14,10/22/2011,457,147,112,TEAM
4.63043E+14,10/22/2011,463,428,153,TEAM
4.72028E+14,10/22/2011,472,277,39,TEAM
4.7307E+14,10/22/2011,473,698,125,TEAM
4.90075E+14,10/22/2011,490,746,137,TEAM
4.9805E+14,10/22/2011,498,497,160,TEAM
5.03009E+14,10/22/2011,503,86,91,TEAM
5.19001E+14,10/22/2011,519,5,154,TEAM
5.21043E+14,10/22/2011,521,434,73,TEAM
5.28075E+14,10/22/2011,528,754,140,TEAM
5.29016E+14,10/22/2011,529,157,20,TEAM
5.39051E+14,10/22/2011,539,509,46,TEAM
6.57051E+14,10/22/2011,657,513,49,TEAM
6.63066E+14,10/22/2011,663,664,75,TEAM
6.71077E+14,10/22/2011,671,772,148,TEAM
6.90007E+14,10/22/2011,690,71,96,TEAM
6.94001E+14,10/22/2011,694,8,5,TEAM
6.97031E+14,10/22/2011,697,311,40,TEAM
7.00052E+14,10/22/2011,700,522,103,TEAM
7.19057E+14,10/22/2011,719,574,127,TEAM
7.21007E+14,10/22/2011,721,66,42,TEAM
7.25074E+14,10/22/2011,725,736,117,TEAM
7.32011E+14,10/22/2011,732,107,17,TEAM
7.49019E+14,10/22/2011,749,193,80,TEAM
7.56067E+14,10/22/2011,756,674,19,TEAM
7.7402E+14,10/22/2011,774,204,71,TEAM
7.96042E+14,10/22/2011,796,416,68,TEAM
7.16023E+14,10/25/2011,716,231,31,TEAM
1.64055E+14,10/26/2011,164,545,110,TEAM
5.74029E+14,10/27/2011,574,288,126,TEAM
7.46042E+14,10/27/2011,746,415,30,TEAM
7.70698E+13,10/28/2011,77,698,155,NEUTRAL
9.03882E+12,10/29/2011,9,388,142,TEAM
2.90756E+13,10/29/2011,29,756,139,TEAM
3.10736E+13,10/29/2011,31,736,117,TEAM
4.70774E+13,10/29/2011,47,774,69,TEAM
5.10521E+13,10/29/2011,51,521,104,TEAM
6.70392E+13,10/29/2011,67,392,64,TEAM
7.10331E+13,10/29/2011,71,331,100,TEAM
8.60414E+13,10/29/2011,86,414,101,TEAM
1.07011E+14,10/29/2011,107,110,15,TEAM
1.29001E+14,10/29/2011,129,5,154,TEAM
1.47026E+14,10/29/2011,147,255,37,TEAM
1.56047E+14,10/29/2011,156,465,89,TEAM
1.57003E+14,10/29/2011,157,28,10,TEAM
2.36073E+14,10/29/2011,236,725,93,TEAM
2.57024E+14,10/29/2011,257,235,28,NEUTRAL
2.7703E+14,10/29/2011,277,295,43,TEAM
3.01054E+14,10/29/2011,301,539,111,TEAM
3.1107E+14,10/29/2011,311,700,129,TEAM
3.12043E+14,10/29/2011,312,428,153,TEAM
3.2807E+14,10/29/2011,328,703,119,TEAM
4.04013E+14,10/29/2011,404,128,146,TEAM
4.16046E+14,10/29/2011,416,463,84,TEAM
4.30033E+14,10/29/2011,430,334,53,TEAM
4.33004E+14,10/29/2011,433,37,1,TEAM
4.3407E+14,10/29/2011,434,697,120,TEAM
4.66047E+14,10/29/2011,466,472,88,TEAM
4.90023E+14,10/29/2011,490,234,33,TEAM
4.97003E+14,10/29/2011,497,30,7,TEAM
5.09031E+14,10/29/2011,509,306,47,TEAM
5.22033E+14,10/29/2011,522,327,52,TEAM
5.28073E+14,10/29/2011,528,732,135,TEAM
5.59042E+14,10/29/2011,559,418,66,TEAM
6.30037E+14,10/29/2011,630,366,59,TEAM
6.48069E+14,10/29/2011,648,694,114,TEAM
6.63072E+14,10/29/2011,663,719,105,TEAM
6.6407E+14,10/29/2011,664,704,124,TEAM
6.71042E+14,10/29/2011,671,419,116,TEAM
6.74066E+14,10/29/2011,674,657,14,TEAM
6.88037E+14,10/29/2011,688,367,54,TEAM
7.1802E+14,10/29/2011,718,196,81,TEAM
7.21047E+14,10/29/2011,721,473,87,TEAM
7.26051E+14,10/29/2011,726,513,49,TEAM
7.42019E+14,10/29/2011,742,193,80,TEAM
7.49046E+14,10/29/2011,749,457,78,TEAM
7.54053E+14,10/29/2011,754,529,108,TEAM
7.68059E+14,10/29/2011,768,587,86,TEAM
7.7205E+14,10/29/2011,772,498,57,TEAM
7.96052E+14,10/29/2011,796,518,99,TEAM
8.11063E+14,10/29/2011,811,626,16,TEAM
5.03071E+14,11/1/2011,503,709,102,TEAM
6.90052E+14,11/2/2011,690,519,95,TEAM
5.04142E+12,11/3/2011,5,414,101,TEAM
2.34007E+14,11/3/2011,234,67,61,TEAM
