Game Code,Date,Visit Team Code,Home Team Code,Stadium Code,Site
6.9208E+14,9/7/2013,692,796,141,TEAM
6.93025E+14,9/7/2013,693,254,38,TEAM
6.95007E+14,9/7/2013,695,66,42,TEAM
7.03008E+14,9/7/2013,703,77,134,TEAM
7.09043E+14,9/7/2013,709,434,73,TEAM
7.25005E+14,9/7/2013,725,47,48,TEAM
7.26031E+14,9/7/2013,726,306,47,TEAM
7.31072E+14,9/7/2013,731,721,21,TEAM
7.54066E+14,9/7/2013,754,657,14,TEAM
7.58073E+14,9/7/2013,758,732,135,TEAM
7.68052E+14,9/7/2013,768,522,103,TEAM
7.69074E+14,9/7/2013,769,742,136,TEAM
7.72069E+14,9/7/2013,772,694,114,TEAM
1.00402E+15,9/7/2013,1004,157,20,TEAM
1.09204E+15,9/7/2013,1092,388,142,TEAM
6.9807E+14,9/12/2013,698,700,129,TEAM
7.16003E+14,9/12/2013,716,30,7,TEAM
7.18037E+14,9/12/2013,718,366,59,TEAM
7.21007E+14,9/13/2013,721,66,42,TEAM
5.04182E+12,9/14/2013,5,418,66,TEAM
8.06972E+12,9/14/2013,8,697,120,TEAM
4.70497E+13,9/14/2013,47,497,160,TEAM
6.10231E+13,9/14/2013,61,231,31,TEAM
6.70657E+13,9/14/2013,67,657,14,TEAM
7.10306E+13,9/14/2013,71,306,47,TEAM
9.00156E+13,9/14/2013,90,156,23,TEAM
1.10046E+14,9/14/2013,110,463,84,TEAM
1.28054E+14,9/14/2013,128,539,111,TEAM
1.29047E+14,9/14/2013,129,465,89,TEAM
1.80073E+14,9/14/2013,180,726,62,TEAM
2.04059E+14,9/14/2013,204,587,86,TEAM
2.07071E+14,9/14/2013,207,709,102,TEAM
2.29065E+14,9/14/2013,229,651,35,TEAM
2.36069E+14,9/14/2013,236,690,109,TEAM
2.54077E+14,9/14/2013,254,768,143,TEAM
2.55019E+14,9/14/2013,255,193,80,TEAM
3.12031E+14,9/14/2013,312,311,40,TEAM
3.28057E+14,9/14/2013,328,574,127,TEAM
3.31037E+14,9/14/2013,331,365,55,TEAM
3.46052E+14,9/14/2013,346,521,104,TEAM
3.67033E+14,9/14/2013,367,334,53,TEAM
3.88052E+14,9/14/2013,388,519,95,TEAM
3.92016E+14,9/14/2013,392,164,25,TEAM
4.00033E+14,9/14/2013,400,327,52,TEAM
4.04042E+14,9/14/2013,404,419,116,TEAM
4.30004E+14,9/14/2013,430,37,1,TEAM
4.3307E+14,9/14/2013,433,703,119,TEAM
4.66023E+14,9/14/2013,466,234,33,TEAM
4.73055E+14,9/14/2013,473,545,110,TEAM
4.83067E+14,9/14/2013,483,671,56,TEAM
4.98075E+14,9/14/2013,498,749,83,TEAM
5.02081E+14,9/14/2013,502,811,144,TEAM
5.0303E+14,9/14/2013,503,295,43,TEAM
5.08014E+14,9/14/2013,508,140,97,TEAM
5.13056E+14,9/14/2013,513,559,50,TEAM
5.18011E+14,9/14/2013,518,107,12,TEAM
5.28073E+14,9/14/2013,528,732,135,TEAM
6.64003E+14,9/14/2013,664,31,6,TEAM
6.67075E+14,9/14/2013,667,754,138,TEAM
6.74073E+14,9/14/2013,674,725,93,TEAM
6.83009E+14,9/14/2013,683,86,91,TEAM
6.94053E+14,9/14/2013,694,529,108,TEAM
7.04047E+14,9/14/2013,704,472,88,TEAM
7.06003E+14,9/14/2013,706,29,11,TEAM
7.19052E+14,9/14/2013,719,522,103,TEAM
7.36065E+14,9/14/2013,736,648,113,TEAM
7.4202E+14,9/14/2013,742,196,81,TEAM
7.48069E+14,9/14/2013,748,688,92,TEAM
7.5603E+14,9/14/2013,756,301,147,NEUTRAL
7.58073E+14,9/14/2013,758,731,133,TEAM
7.71043E+14,9/14/2013,771,428,153,TEAM
7.72065E+14,9/14/2013,772,646,3,TEAM
7.74051E+14,9/14/2013,774,509,46,TEAM
7.96003E+14,9/14/2013,796,28,10,TEAM
8.17042E+14,9/14/2013,817,416,68,TEAM
1.47049E+14,9/19/2013,147,490,82,TEAM
6.60096E+13,9/20/2013,66,96,13,TEAM
2.80674E+13,9/21/2013,28,674,19,TEAM
3.00404E+13,9/21/2013,30,404,115,TEAM
3.10587E+13,9/21/2013,31,587,86,TEAM
3.70365E+13,9/21/2013,37,365,55,TEAM
4.30519E+13,9/21/2013,43,519,95,TEAM
4.70204E+13,9/21/2013,47,204,71,TEAM
6.10234E+13,9/21/2013,61,234,33,TEAM
1.40041E+14,9/21/2013,140,414,101,TEAM
1.56001E+14,9/21/2013,156,8,5,TEAM
2.0105E+14,9/21/2013,201,503,45,TEAM
2.28052E+14,9/21/2013,228,518,99,TEAM
2.31037E+14,9/21/2013,231,367,54,TEAM
2.77047E+14,9/21/2013,277,466,90,TEAM
2.88057E+14,9/21/2013,288,574,128,NEUTRAL
2.94076E+14,9/21/2013,294,756,140,TEAM
2.95075E+14,9/21/2013,295,754,138,TEAM
3.15025E+14,9/21/2013,315,254,38,TEAM
3.2707E+14,9/21/2013,327,703,119,TEAM
3.31054E+14,9/21/2013,331,539,111,TEAM
3.66033E+14,9/21/2013,366,328,51,TEAM
3.80051E+14,9/21/2013,380,509,46,TEAM
3.88074E+14,9/21/2013,388,742,136,TEAM
4.16051E+14,9/21/2013,416,513,49,TEAM
4.18016E+14,9/21/2013,418,164,25,TEAM
4.19023E+14,9/21/2013,419,229,159,TEAM
4.34031E+14,9/21/2013,434,306,47,TEAM
4.46077E+14,9/21/2013,446,772,148,TEAM
4.54007E+14,9/21/2013,454,71,96,TEAM
4.57026E+14,9/21/2013,457,255,37,TEAM
4.72011E+14,9/21/2013,472,110,15,TEAM
4.97026E+14,9/21/2013,497,257,36,TEAM
4.98005E+14,9/21/2013,498,51,132,TEAM
5.08001E+14,9/21/2013,508,9,2,TEAM
5.28063E+14,9/21/2013,528,626,16,TEAM
5.45019E+14,9/21/2013,545,193,80,TEAM
5.5908E+14,9/21/2013,559,796,141,TEAM
6.30043E+14,9/21/2013,630,428,153,TEAM
6.32042E+14,9/21/2013,632,415,30,TEAM
6.49046E+14,9/21/2013,649,463,84,TEAM
6.6307E+14,9/21/2013,663,697,120,TEAM
6.7007E+14,9/21/2013,670,700,129,TEAM
6.71001E+14,9/21/2013,671,5,154,TEAM
6.94024E+14,9/21/2013,694,235,27,TEAM
7.0607E+14,9/21/2013,706,704,124,TEAM
7.09013E+14,9/21/2013,709,129,70,TEAM
7.16043E+14,9/21/2013,716,430,77,TEAM
7.18069E+14,9/21/2013,718,688,92,TEAM
7.31066E+14,9/21/2013,731,657,14,TEAM
7.32008E+14,9/21/2013,732,77,134,TEAM
7.3604E+14,9/21/2013,736,400,163,TEAM
7.41075E+14,9/21/2013,741,746,137,TEAM
7.49073E+14,9/21/2013,749,725,93,TEAM
7.68039E+14,9/21/2013,768,392,63,NEUTRAL
7.71047E+14,9/21/2013,771,465,89,TEAM
7.74031E+14,9/21/2013,774,312,41,TEAM
8.11072E+14,9/21/2013,811,721,21,TEAM
3.11072E+14,9/26/2013,311,719,105,TEAM
7.42026E+14,9/26/2013,742,255,37,TEAM
4.19008E+14,9/27/2013,419,77,134,TEAM
7.31063E+14,9/27/2013,731,630,18,TEAM
5.00712E+12,9/28/2013,5,71,96,TEAM
9.07362E+12,9/28/2013,9,736,117,TEAM
2.90756E+13,9/28/2013,29,756,140,TEAM
3.00434E+13,9/28/2013,30,434,73,TEAM
9.60277E+13,9/28/2013,96,277,39,TEAM
1.07053E+14,9/28/2013,107,529,108,TEAM
1.29049E+14,9/28/2013,129,490,82,TEAM
1.57053E+14,9/28/2013,157,528,107,TEAM
1.64009E+14,9/28/2013,164,86,91,TEAM
1.96046E+14,9/28/2013,196,457,78,TEAM
2.29057E+14,9/28/2013,229,574,127,TEAM
2.34007E+14,9/28/2013,234,67,61,TEAM
2.35033E+14,9/28/2013,235,334,53,TEAM
2.88071E+14,9/28/2013,288,706,130,TEAM
3.12043E+14,9/28/2013,312,428,153,TEAM
3.31077E+14,9/28/2013,331,774,69,TEAM
3.65026E+14,9/28/2013,365,257,36,TEAM
4.1403E+14,9/28/2013,414,301,44,TEAM
4.15065E+14,9/28/2013,415,651,35,TEAM
4.33001E+14,9/28/2013,433,8,5,TEAM
4.65047E+14,9/28/2013,465,473,87,TEAM
5.03056E+14,9/28/2013,503,559,50,TEAM
5.21077E+14,9/28/2013,521,768,143,TEAM
5.22051E+14,9/28/2013,522,513,49,TEAM
6.26047E+14,9/28/2013,626,472,88,TEAM
6.46069E+14,9/28/2013,646,694,114,TEAM
6.48013E+14,9/28/2013,648,128,146,TEAM
6.57003E+14,9/28/2013,657,28,10,TEAM
6.6307E+14,9/28/2013,663,698,125,TEAM
6.64007E+14,9/28/2013,664,66,42,TEAM
6.74075E+14,9/28/2013,674,754,140,NEUTRAL
6.9003E+14,9/28/2013,690,295,43,TEAM
6.97003E+14,9/28/2013,697,31,6,TEAM
7.04016E+14,9/28/2013,704,156,23,TEAM
7.09005E+14,9/28/2013,709,47,48,TEAM
7.16019E+14,9/28/2013,716,193,80,TEAM
7.1805E+14,9/28/2013,718,498,57,TEAM
7.21047E+14,9/28/2013,721,466,90,TEAM
7.25037E+14,9/28/2013,725,366,121,NEUTRAL
7.26077E+14,9/28/2013,726,772,148,TEAM
7.46055E+14,9/28/2013,746,545,110,TEAM
7.49015E+14,9/28/2013,749,147,112,TEAM
7.96052E+14,9/28/2013,796,518,99,TEAM
8.11067E+14,9/28/2013,811,670,131,TEAM
1.10073E+14,10/3/2013,110,732,135,TEAM
7.03031E+14,10/3/2013,703,311,40,TEAM
7.7205E+14,10/3/2013,772,498,57,TEAM
7.70731E+13,10/4/2013,77,731,133,TEAM
4.66063E+14,10/4/2013,466,626,16,TEAM
2.80513E+13,10/5/2013,28,513,155,NEUTRAL
3.10235E+13,10/5/2013,31,235,27,TEAM
4.70746E+13,10/5/2013,47,746,137,TEAM
9.60295E+13,10/5/2013,96,295,43,TEAM
1.2804E+14,10/5/2013,128,404,115,TEAM
1.29041E+14,10/5/2013,129,414,101,TEAM
1.40065E+14,10/5/2013,140,651,35,TEAM
1.47069E+14,10/5/2013,147,688,92,TEAM
1.96042E+14,10/5/2013,196,419,116,TEAM
2.04009E+14,10/5/2013,204,86,91,TEAM
2.29001E+14,10/5/2013,229,9,2,TEAM
2.31066E+14,10/5/2013,231,664,75,TEAM
2.54001E+14,10/5/2013,254,8,5,TEAM
2.55042E+14,10/5/2013,255,415,30,TEAM
2.57069E+14,10/5/2013,257,694,114,TEAM
3.01046E+14,10/5/2013,301,463,84,TEAM
3.27052E+14,10/5/2013,327,521,104,TEAM
3.34065E+14,10/5/2013,334,648,113,TEAM
3.65043E+14,10/5/2013,365,430,77,TEAM
3.6607E+14,10/5/2013,366,704,124,TEAM
3.67069E+14,10/5/2013,367,690,109,TEAM
3.92023E+14,10/5/2013,392,234,33,TEAM
4.00007E+14,10/5/2013,400,71,96,TEAM
4.16031E+14,10/5/2013,416,312,41,TEAM
4.28042E+14,10/5/2013,428,418,66,TEAM
4.33004E+14,10/5/2013,433,37,1,TEAM
4.34074E+14,10/5/2013,434,736,117,TEAM
4.57074E+14,10/5/2013,457,742,136,TEAM
4.72047E+14,10/5/2013,472,473,87,TEAM
4.90075E+14,10/5/2013,490,749,83,TEAM
4.97072E+14,10/5/2013,497,718,58,TEAM
5.03033E+14,10/5/2013,503,331,100,TEAM
5.18051E+14,10/5/2013,518,509,46,TEAM
5.19001E+14,10/5/2013,519,5,154,TEAM
5.29016E+14,10/5/2013,529,157,20,TEAM
5.39031E+14,10/5/2013,539,306,47,TEAM
5.74072E+14,10/5/2013,574,719,105,TEAM
5.87066E+14,10/5/2013,587,663,122,TEAM
6.30028E+14,10/5/2013,630,277,39,TEAM
6.46072E+14,10/5/2013,646,716,4,TEAM
6.70067E+14,10/5/2013,670,671,56,TEAM
6.98052E+14,10/5/2013,698,522,103,TEAM
7.00033E+14,10/5/2013,700,328,51,TEAM
7.06039E+14,10/5/2013,706,388,142,TEAM
7.21073E+14,10/5/2013,721,726,62,TEAM
7.25007E+14,10/5/2013,725,67,61,TEAM
7.54011E+14,10/5/2013,754,107,12,TEAM
7.56067E+14,10/5/2013,756,674,19,TEAM
7.68005E+14,10/5/2013,768,51,132,TEAM
7.74071E+14,10/5/2013,774,709,102,TEAM
2.90657E+13,10/10/2013,29,657,14,TEAM
5.87037E+14,10/10/2013,587,367,54,TEAM
6.26072E+14,10/10/2013,626,721,21,TEAM
6.90014E+14,10/11/2013,690,140,97,TEAM
5.05032E+12,10/12/2013,5,503,45,TEAM
8.03342E+12,10/12/2013,8,334,53,TEAM
9.02312E+12,10/12/2013,9,231,31,TEAM
5.10327E+13,10/12/2013,51,327,52,TEAM
6.60731E+13,10/12/2013,66,731,133,TEAM
6.70147E+13,10/12/2013,67,147,112,TEAM
7.1043E+13,10/12/2013,71,430,77,TEAM
8.60774E+13,10/12/2013,86,774,69,TEAM
1.07011E+14,10/12/2013,107,110,15,TEAM
1.29052E+14,10/12/2013,129,519,95,TEAM
1.57003E+14,10/12/2013,157,28,10,TEAM
1.96072E+14,10/12/2013,196,718,58,TEAM
2.04073E+14,10/12/2013,204,725,93,TEAM
2.35037E+14,10/12/2013,235,365,55,TEAM
2.55008E+14,10/12/2013,255,77,134,TEAM
2.77047E+14,10/12/2013,277,465,89,TEAM
2.95003E+14,10/12/2013,295,30,7,TEAM
3.06042E+14,10/12/2013,306,416,68,TEAM
3.1107E+14,10/12/2013,311,700,129,TEAM
3.2807E+14,10/12/2013,328,698,125,TEAM
3.31005E+14,10/12/2013,331,47,48,TEAM
3.88023E+14,10/12/2013,388,229,159,TEAM
4.04029E+14,10/12/2013,404,288,165,NEUTRAL
4.1404E+14,10/12/2013,414,400,163,TEAM
4.18054E+14,10/12/2013,418,539,111,TEAM
4.1905E+14,10/12/2013,419,497,160,TEAM
4.34026E+14,10/12/2013,434,257,36,TEAM
4.63056E+14,10/12/2013,463,559,50,TEAM
4.73081E+14,10/12/2013,473,811,144,TEAM
4.98067E+14,10/12/2013,498,670,131,TEAM
5.0908E+14,10/12/2013,509,796,141,TEAM
5.2207E+14,10/12/2013,522,703,121,NEUTRAL
5.28075E+14,10/12/2013,528,754,138,TEAM
5.29076E+14,10/12/2013,529,756,140,TEAM
5.45074E+14,10/12/2013,545,742,136,TEAM
5.74071E+14,10/12/2013,574,706,130,TEAM
6.30016E+14,10/12/2013,630,156,23,TEAM
6.48003E+14,10/12/2013,648,31,6,TEAM
6.51016E+14,10/12/2013,651,164,25,TEAM
6.74073E+14,10/12/2013,674,732,135,TEAM
6.88049E+14,10/12/2013,688,490,82,TEAM
6.97043E+14,10/12/2013,697,433,76,TEAM
7.16025E+14,10/12/2013,716,254,38,TEAM
7.1907E+14,10/12/2013,719,704,124,TEAM
7.26019E+14,10/12/2013,726,193,80,TEAM
7.46039E+14,10/12/2013,746,392,64,TEAM
7.69004E+14,10/12/2013,769,37,1,TEAM
6.71077E+14,10/15/2013,671,772,148,TEAM
4.15046E+14,10/17/2013,415,457,78,TEAM
1.28037E+14,10/18/2013,128,367,54,TEAM
5.04142E+12,10/19/2013,5,414,101,TEAM
3.10008E+13,10/19/2013,31,8,5,TEAM
3.70697E+13,10/19/2013,37,697,120,TEAM
4.70774E+13,10/19/2013,47,774,69,TEAM
4.80157E+13,10/19/2013,48,157,20,TEAM
7.70288E+13,10/19/2013,77,288,128,TEAM
1.10067E+14,10/19/2013,110,674,19,TEAM
1.56081E+14,10/19/2013,156,811,144,TEAM
1.64014E+14,10/19/2013,164,140,97,TEAM
1.93075E+14,10/19/2013,193,746,137,TEAM
2.34015E+14,10/19/2013,234,147,112,TEAM
2.35043E+14,10/19/2013,235,434,73,TEAM
2.54067E+14,10/19/2013,254,670,131,TEAM
2.57074E+14,10/19/2013,257,736,117,TEAM
3.06042E+14,10/19/2013,306,418,66,TEAM
3.11005E+14,10/19/2013,311,51,132,TEAM
3.12052E+14,10/19/2013,312,518,99,TEAM
3.31065E+14,10/19/2013,331,646,3,TEAM
3.65043E+14,10/19/2013,365,433,76,TEAM
3.92075E+14,10/19/2013,392,749,83,TEAM
4.00009E+14,10/19/2013,400,86,91,TEAM
4.28051E+14,10/19/2013,428,509,46,TEAM
4.6501E+14,10/19/2013,465,96,13,TEAM
4.66007E+14,10/19/2013,466,66,42,TEAM
4.97037E+14,10/19/2013,497,366,59,TEAM
5.03013E+14,10/19/2013,503,129,70,TEAM
5.1902E+14,10/19/2013,519,204,71,TEAM
5.22033E+14,10/19/2013,522,328,51,TEAM
5.23055E+14,10/19/2013,523,545,110,TEAM
5.28011E+14,10/19/2013,528,107,12,TEAM
5.59042E+14,10/19/2013,559,416,68,TEAM
5.74047E+14,10/19/2013,574,472,88,TEAM
6.48069E+14,10/19/2013,648,694,114,TEAM
6.57051E+14,10/19/2013,657,513,49,TEAM
6.6304E+14,10/19/2013,663,404,115,TEAM
6.6402E+14,10/19/2013,664,196,81,TEAM
6.88026E+14,10/19/2013,688,255,37,TEAM
6.98052E+14,10/19/2013,698,521,104,TEAM
7.00077E+14,10/19/2013,700,768,143,TEAM
7.25069E+14,10/19/2013,725,690,109,TEAM
7.26071E+14,10/19/2013,726,709,102,TEAM
7.31047E+14,10/19/2013,731,473,87,TEAM
7.32003E+14,10/19/2013,732,29,11,TEAM
7.54053E+14,10/19/2013,754,529,108,TEAM
7.56003E+14,10/19/2013,756,28,10,TEAM
7.9603E+14,10/19/2013,796,301,44,TEAM
6.71003E+14,10/22/2013,671,30,7,TEAM
3.34043E+14,10/24/2013,334,430,77,TEAM
3.88042E+14,10/24/2013,388,419,116,TEAM
6.60077E+13,10/25/2013,66,77,134,TEAM
2.04722E+12,10/26/2013,2,472,88,TEAM
9.07062E+12,10/26/2013,9,706,130,TEAM
2.90157E+13,10/26/2013,29,157,20,TEAM
4.70005E+13,10/26/2013,47,5,154,TEAM
5.10328E+13,10/26/2013,51,328,51,TEAM
6.70457E+13,10/26/2013,67,457,78,TEAM
8.60331E+13,10/26/2013,86,331,100,TEAM
9.60626E+13,10/26/2013,96,626,16,TEAM
1.07076E+14,10/26/2013,107,756,140,TEAM
1.10053E+14,10/26/2013,110,529,108,TEAM
1.47039E+14,10/26/2013,147,392,64,TEAM
1.56028E+14,10/26/2013,156,277,39,TEAM
1.64013E+14,10/26/2013,164,128,146,TEAM
1.93074E+14,10/26/2013,193,742,136,TEAM
2.0405E+14,10/26/2013,204,503,45,TEAM
2.29004E+14,10/26/2013,229,37,1,TEAM
2.44037E+14,10/26/2013,244,365,55,TEAM
2.5405E+14,10/26/2013,254,498,57,TEAM
2.55075E+14,10/26/2013,255,746,137,TEAM
2.88059E+14,10/26/2013,288,587,86,TEAM
2.95043E+14,10/26/2013,295,433,76,TEAM
3.66023E+14,10/26/2013,366,231,31,TEAM
3.67065E+14,10/26/2013,367,651,35,TEAM
4.14052E+14,10/26/2013,414,519,95,TEAM
4.1603E+14,10/26/2013,416,301,44,TEAM
4.63043E+14,10/26/2013,463,428,153,TEAM
4.65047E+14,10/26/2013,465,466,90,TEAM
4.90023E+14,10/26/2013,490,234,33,TEAM
4.97066E+14,10/26/2013,497,664,75,TEAM
5.09031E+14,10/26/2013,509,312,41,TEAM
5.13072E+14,10/26/2013,513,721,21,TEAM
5.21031E+14,10/26/2013,521,311,40,TEAM
5.39052E+14,10/26/2013,539,518,99,TEAM
5.45073E+14,10/26/2013,545,726,62,TEAM
6.46067E+14,10/26/2013,646,670,131,TEAM
6.48043E+14,10/26/2013,648,434,73,TEAM
6.74053E+14,10/26/2013,674,528,107,TEAM
6.90066E+14,10/26/2013,690,663,122,TEAM
6.94001E+14,10/26/2013,694,8,5,TEAM
7.00052E+14,10/26/2013,700,522,103,TEAM
7.0307E+14,10/26/2013,703,698,125,TEAM
7.04057E+14,10/26/2013,704,574,127,TEAM
7.09007E+14,10/26/2013,709,71,96,TEAM
7.16077E+14,10/26/2013,716,772,148,TEAM
7.19072E+14,10/26/2013,719,718,58,TEAM
7.32066E+14,10/26/2013,732,657,14,TEAM
7.3607E+14,10/26/2013,736,697,120,TEAM
7.49042E+14,10/26/2013,749,415,30,TEAM
7.68033E+14,10/26/2013,768,327,52,TEAM
7.7404E+14,10/26/2013,774,400,163,TEAM
8.11063E+14,10/26/2013,811,630,18,TEAM
1.4004E+14,10/30/2013,140,404,115,TEAM
2.80754E+13,10/31/2013,28,754,138,TEAM
4.98072E+14,10/31/2013,498,716,4,TEAM
5.7405E+14,10/31/2013,574,497,160,TEAM
6.51029E+14,10/31/2013,651,288,128,TEAM
6.57053E+14,11/1/2013,657,528,107,TEAM
7.03342E+12,11/2/2013,7,334,53,TEAM
2.90107E+13,11/2/2013,29,107,12,TEAM
