Game Code,Date,Visit Team Code,Home Team Code,Stadium Code,Site
7.10434E+13,9/12/2009,71,434,73,TEAM
7.70718E+13,9/12/2009,77,718,58,TEAM
9.60796E+13,9/12/2009,96,796,141,TEAM
1.10069E+14,9/12/2009,110,694,114,TEAM
1.28066E+14,9/12/2009,128,664,75,TEAM
1.29042E+14,9/12/2009,129,416,68,TEAM
1.93073E+14,9/12/2009,193,725,93,TEAM
1.96077E+14,9/12/2009,196,768,143,TEAM
2.04051E+14,9/12/2009,204,509,46,TEAM
2.07011E+14,9/12/2009,207,107,12,TEAM
2.31001E+14,9/12/2009,231,8,5,TEAM
2.77075E+14,9/12/2009,277,754,140,NEUTRAL
2.88052E+14,9/12/2009,288,521,104,TEAM
2.90059E+14,9/12/2009,290,587,86,TEAM
2.94052E+14,9/12/2009,294,522,103,TEAM
2.95076E+14,9/12/2009,295,756,139,TEAM
2.9903E+14,9/12/2009,299,301,44,TEAM
3.12031E+14,9/12/2009,312,311,40,TEAM
3.15023E+14,9/12/2009,315,234,33,TEAM
3.17039E+14,9/12/2009,317,392,64,TEAM
3.27067E+14,9/12/2009,327,671,56,TEAM
3.2807E+14,9/12/2009,328,704,124,TEAM
3.31007E+14,9/12/2009,331,67,61,TEAM
3.66073E+14,9/12/2009,366,726,62,TEAM
3.88074E+14,9/12/2009,388,742,136,TEAM
4.04042E+14,9/12/2009,404,419,116,TEAM
4.14007E+14,9/12/2009,414,66,42,TEAM
4.30004E+14,9/12/2009,430,37,1,TEAM
4.46001E+14,9/12/2009,446,5,154,TEAM
4.54049E+14,9/12/2009,454,490,82,TEAM
4.57016E+14,9/12/2009,457,164,25,TEAM
4.69005E+14,9/12/2009,469,47,48,TEAM
5.01003E+14,9/12/2009,501,29,11,TEAM
5.13042E+14,9/12/2009,513,418,66,TEAM
5.1905E+14,9/12/2009,519,497,123,TEAM
5.28047E+14,9/12/2009,528,465,89,TEAM
5.45009E+14,9/12/2009,545,86,91,TEAM
5.53047E+14,9/12/2009,553,472,88,TEAM
5.59053E+14,9/12/2009,559,529,108,TEAM
5.7407E+14,9/12/2009,574,700,129,TEAM
6.48026E+14,9/12/2009,648,257,36,TEAM
6.51077E+14,9/12/2009,651,772,148,TEAM
6.54014E+14,9/12/2009,654,140,97,TEAM
6.57052E+14,9/12/2009,657,518,99,TEAM
6.63001E+14,9/12/2009,663,9,2,TEAM
6.67063E+14,9/12/2009,667,626,16,TEAM
6.74075E+14,9/12/2009,674,749,83,TEAM
6.88054E+14,9/12/2009,688,539,111,TEAM
6.98075E+14,9/12/2009,698,746,137,TEAM
6.9905E+14,9/12/2009,699,498,57,TEAM
7.03081E+14,9/12/2009,703,811,144,TEAM
7.16024E+14,9/12/2009,716,235,27,TEAM
7.19047E+14,9/12/2009,719,473,87,TEAM
7.21043E+14,9/12/2009,721,428,153,TEAM
7.32063E+14,9/12/2009,732,630,18,TEAM
7.36037E+14,9/12/2009,736,365,55,TEAM
7.58016E+14,9/12/2009,758,156,23,TEAM
7.7105E+14,9/12/2009,771,503,45,TEAM
7.74031E+14,9/12/2009,774,306,47,TEAM
2.55042E+14,9/17/2009,255,415,30,TEAM
6.60096E+13,9/18/2009,66,96,13,TEAM
9.07162E+12,9/19/2009,9,716,4,TEAM
1.70129E+13,9/19/2009,17,129,70,TEAM
2.90312E+13,9/19/2009,29,312,41,TEAM
4.70725E+13,9/19/2009,47,725,93,TEAM
4.80651E+13,9/19/2009,48,651,35,TEAM
6.70147E+13,9/19/2009,67,147,112,TEAM
7.10388E+13,9/19/2009,71,388,142,TEAM
8.60128E+13,9/19/2009,86,128,146,TEAM
9.00519E+13,9/19/2009,90,519,95,TEAM
1.07043E+14,9/19/2009,107,428,153,TEAM
1.40053E+14,9/19/2009,140,528,107,TEAM
1.64005E+14,9/19/2009,164,51,132,TEAM
1.93033E+14,9/19/2009,193,328,51,TEAM
1.96046E+14,9/19/2009,196,457,78,TEAM
2.04042E+14,9/19/2009,204,418,66,TEAM
2.29065E+14,9/19/2009,229,648,113,TEAM
2.31059E+14,9/19/2009,231,587,86,TEAM
2.34008E+14,9/19/2009,234,77,134,TEAM
2.44043E+14,9/19/2009,244,434,73,TEAM
2.57003E+14,9/19/2009,257,31,6,TEAM
2.77047E+14,9/19/2009,277,465,89,TEAM
3.06001E+14,9/19/2009,306,5,154,TEAM
3.11033E+14,9/19/2009,311,331,100,TEAM
3.27011E+14,9/19/2009,327,110,15,TEAM
3.67033E+14,9/19/2009,367,334,53,TEAM
4.14077E+14,9/19/2009,414,774,69,TEAM
4.16051E+14,9/19/2009,416,513,49,TEAM
4.19039E+14,9/19/2009,419,392,64,TEAM
4.30074E+14,9/19/2009,430,736,117,TEAM
4.63074E+14,9/19/2009,463,742,136,TEAM
4.66016E+14,9/19/2009,466,156,23,TEAM
4.83037E+14,9/19/2009,483,366,59,TEAM
4.97001E+14,9/19/2009,497,8,5,TEAM
4.98003E+14,9/19/2009,498,28,10,TEAM
5.03056E+14,9/19/2009,503,559,50,TEAM
5.09069E+14,9/19/2009,509,688,92,TEAM
5.18071E+14,9/19/2009,518,709,98,NEUTRAL
5.74052E+14,9/19/2009,574,521,104,TEAM
6.2603E+14,9/19/2009,626,295,43,TEAM
6.30067E+14,9/19/2009,630,674,19,TEAM
6.55043E+14,9/19/2009,655,433,76,TEAM
6.57076E+14,9/19/2009,657,756,139,TEAM
6.63075E+14,9/19/2009,663,754,138,TEAM
6.7007E+14,9/19/2009,670,698,125,TEAM
6.71037E+14,9/19/2009,671,365,55,TEAM
6.90054E+14,9/19/2009,690,539,111,TEAM
6.94024E+14,9/19/2009,694,235,27,TEAM
6.9504E+14,9/19/2009,695,404,115,TEAM
7.0007E+14,9/19/2009,700,703,119,TEAM
7.04047E+14,9/19/2009,704,472,88,TEAM
7.19052E+14,9/19/2009,719,522,103,TEAM
7.21047E+14,9/19/2009,721,473,87,TEAM
7.26055E+14,9/19/2009,726,545,110,TEAM
7.3107E+14,9/19/2009,731,697,120,TEAM
7.32053E+14,9/19/2009,732,529,108,TEAM
7.46066E+14,9/19/2009,746,664,75,TEAM
7.68004E+14,9/19/2009,768,37,1,TEAM
8.11016E+14,9/19/2009,811,157,20,TEAM
1.00408E+15,9/19/2009,1004,772,148,TEAM
1.06807E+15,9/19/2009,1068,749,83,TEAM
1.09205E+15,9/19/2009,1092,490,82,TEAM
2.91508E+15,9/19/2009,2915,796,141,TEAM
4.33065E+14,9/24/2009,433,648,113,TEAM
4.34047E+14,9/25/2009,434,466,90,TEAM
5.01292E+12,9/26/2009,5,129,70,TEAM
9.06972E+12,9/26/2009,9,697,120,TEAM
2.80257E+13,9/26/2009,28,257,36,TEAM
2.90528E+13,9/26/2009,29,528,107,TEAM
3.10008E+13,9/26/2009,31,8,5,TEAM
4.70037E+13,9/26/2009,47,37,1,TEAM
6.60071E+13,9/26/2009,66,71,96,TEAM
8.6069E+13,9/26/2009,86,690,109,TEAM
9.0063E+13,9/26/2009,90,630,18,TEAM
9.6014E+13,9/26/2009,96,140,97,TEAM
1.07053E+14,9/26/2009,107,529,108,TEAM
1.2802E+14,9/26/2009,128,196,81,TEAM
1.56008E+14,9/26/2009,156,77,134,TEAM
2.35033E+14,9/26/2009,235,334,53,TEAM
2.61052E+14,9/26/2009,261,521,104,TEAM
2.83077E+14,9/26/2009,283,774,69,TEAM
2.9505E+14,9/26/2009,295,503,45,TEAM
3.01052E+14,9/26/2009,301,518,99,TEAM
3.06042E+14,9/26/2009,306,418,66,TEAM
3.12054E+14,9/26/2009,312,539,111,TEAM
3.65043E+14,9/26/2009,365,430,77,TEAM
3.67073E+14,9/26/2009,367,732,135,TEAM
3.80069E+14,9/26/2009,380,688,92,TEAM
3.8804E+14,9/26/2009,388,404,115,TEAM
4.02072E+14,9/26/2009,402,718,58,TEAM
4.14033E+14,9/26/2009,414,331,100,TEAM
4.15074E+14,9/26/2009,415,742,136,TEAM
4.1608E+14,9/26/2009,416,796,141,TEAM
4.1905E+14,9/26/2009,419,497,123,TEAM
4.28051E+14,9/26/2009,428,509,46,TEAM
4.57026E+14,9/26/2009,457,255,37,TEAM
4.65081E+14,9/26/2009,465,811,144,TEAM
4.72047E+14,9/26/2009,472,473,87,TEAM
4.89019E+14,9/26/2009,489,193,80,TEAM
4.98023E+14,9/26/2009,498,229,26,TEAM
5.08005E+14,9/26/2009,508,51,132,TEAM
5.13056E+14,9/26/2009,513,559,50,TEAM
5.19069E+14,9/26/2009,519,694,114,TEAM
5.45049E+14,9/26/2009,545,490,82,TEAM
5.72016E+14,9/26/2009,572,164,25,TEAM
5.87039E+14,9/26/2009,587,392,64,TEAM
6.24072E+14,9/26/2009,624,719,105,TEAM
6.26072E+14,9/26/2009,626,721,21,TEAM
6.51023E+14,9/26/2009,651,234,33,TEAM
6.64033E+14,9/26/2009,664,328,51,TEAM
6.67073E+14,9/26/2009,667,731,133,TEAM
6.71046E+14,9/26/2009,671,463,84,TEAM
6.92033E+14,9/26/2009,692,327,52,TEAM
6.98015E+14,9/26/2009,698,147,112,TEAM
7.00029E+14,9/26/2009,700,288,126,TEAM
7.0407E+14,9/26/2009,704,703,119,TEAM
7.09023E+14,9/26/2009,709,231,31,TEAM
7.16003E+14,9/26/2009,716,30,7,TEAM
7.25031E+14,9/26/2009,725,311,40,TEAM
7.36057E+14,9/26/2009,736,574,127,TEAM
7.49007E+14,9/26/2009,749,67,61,TEAM
7.54066E+14,9/26/2009,754,657,14,TEAM
7.56067E+14,9/26/2009,756,674,19,TEAM
7.72073E+14,9/26/2009,772,726,62,TEAM
2.77037E+14,9/30/2009,277,366,59,TEAM
1.57077E+14,10/1/2009,157,768,143,TEAM
6.64001E+14,10/1/2009,664,9,2,TEAM
5.45037E+14,10/2/2009,545,367,54,TEAM
7.31008E+14,10/2/2009,731,77,134,TEAM
8.03342E+12,10/3/2009,8,334,53,TEAM
3.00312E+13,10/3/2009,30,312,41,TEAM
3.70694E+13,10/3/2009,37,694,114,TEAM
1.08007E+14,10/3/2009,108,66,42,TEAM
1.10067E+14,10/3/2009,110,674,19,TEAM
1.29009E+14,10/3/2009,129,86,91,TEAM
1.40041E+14,10/3/2009,140,414,101,TEAM
1.47039E+14,10/3/2009,147,392,64,TEAM
1.5603E+14,10/3/2009,156,295,43,TEAM
1.96039E+14,10/3/2009,196,388,142,TEAM
2.3105E+14,10/3/2009,231,498,57,TEAM
2.34007E+14,10/3/2009,234,67,61,TEAM
2.55043E+14,10/3/2009,255,430,77,TEAM
2.8807E+14,10/3/2009,288,704,124,TEAM
3.27031E+14,10/3/2009,327,311,74,NEUTRAL
3.31005E+14,10/3/2009,331,51,132,TEAM
3.65026E+14,10/3/2009,365,257,36,TEAM
4.04013E+14,10/3/2009,404,128,146,TEAM
4.18042E+14,10/3/2009,418,416,68,TEAM
4.33074E+14,10/3/2009,433,736,117,TEAM
4.65047E+14,10/3/2009,465,466,90,TEAM
4.72063E+14,10/3/2009,472,626,16,TEAM
4.7307E+14,10/3/2009,473,700,129,TEAM
4.90075E+14,10/3/2009,490,749,83,TEAM
5.09056E+14,10/3/2009,509,559,50,TEAM
5.18031E+14,10/3/2009,518,306,47,TEAM
5.19007E+14,10/3/2009,519,71,96,TEAM
5.22042E+14,10/3/2009,522,415,30,TEAM
5.28003E+14,10/3/2009,528,28,10,TEAM
5.3903E+14,10/3/2009,539,301,44,TEAM
6.47065E+14,10/3/2009,647,648,113,TEAM
6.51069E+14,10/3/2009,651,688,92,TEAM
6.57011E+14,10/3/2009,657,107,12,TEAM
6.6307E+14,10/3/2009,663,698,125,TEAM
6.9002E+14,10/3/2009,690,204,71,TEAM
6.97003E+14,10/3/2009,697,31,155,NEUTRAL
7.09005E+14,10/3/2009,709,47,48,TEAM
7.18073E+14,10/3/2009,718,725,93,TEAM
7.19057E+14,10/3/2009,719,574,127,TEAM
7.21073E+14,10/3/2009,721,726,62,TEAM
7.42019E+14,10/3/2009,742,193,80,TEAM
7.46046E+14,10/3/2009,746,457,78,TEAM
7.54053E+14,10/3/2009,754,529,108,TEAM
7.56051E+14,10/3/2009,756,513,49,TEAM
7.7405E+14,10/3/2009,774,503,45,TEAM
7.96043E+14,10/3/2009,796,428,153,TEAM
8.11023E+14,10/3/2009,811,229,26,TEAM
4.19072E+14,10/6/2009,419,716,4,TEAM
4.63043E+14,10/8/2009,463,434,73,TEAM
3.66047E+14,10/9/2009,366,466,90,TEAM
8.04332E+12,10/10/2009,8,433,76,TEAM
2.80754E+13,10/10/2009,28,754,138,TEAM
2.90756E+13,10/10/2009,29,756,139,TEAM
3.70031E+13,10/10/2009,37,31,6,TEAM
4.7069E+13,10/10/2009,47,690,109,TEAM
5.10522E+13,10/10/2009,51,522,103,TEAM
6.70742E+13,10/10/2009,67,742,136,TEAM
7.10331E+13,10/10/2009,71,331,100,TEAM
7.70465E+13,10/10/2009,77,465,89,TEAM
9.60277E+13,10/10/2009,96,277,39,TEAM
1.5707E+14,10/10/2009,157,703,119,TEAM
1.64055E+14,10/10/2009,164,545,110,TEAM
1.93049E+14,10/10/2009,193,490,82,TEAM
1.96066E+14,10/10/2009,196,663,122,TEAM
2.01054E+14,10/10/2009,201,539,111,TEAM
2.04013E+14,10/10/2009,204,129,70,TEAM
2.28042E+14,10/10/2009,228,415,30,TEAM
2.31077E+14,10/10/2009,231,772,148,TEAM
2.35037E+14,10/10/2009,235,365,55,TEAM
2.53046E+14,10/10/2009,253,457,78,TEAM
2.55023E+14,10/10/2009,255,234,33,TEAM
2.57069E+14,10/10/2009,257,694,114,TEAM
2.88043E+14,10/10/2009,288,430,77,TEAM
2.95063E+14,10/10/2009,295,630,18,TEAM
3.06075E+14,10/10/2009,306,746,137,TEAM
3.11033E+14,10/10/2009,311,328,51,TEAM
3.2707E+14,10/10/2009,327,700,129,TEAM
3.34065E+14,10/10/2009,334,648,113,TEAM
3.88072E+14,10/10/2009,388,718,58,TEAM
3.92075E+14,10/10/2009,392,749,83,TEAM
4.14051E+14,10/10/2009,414,509,46,TEAM
4.1603E+14,10/10/2009,416,301,44,TEAM
4.18031E+14,10/10/2009,418,312,41,TEAM
4.73081E+14,10/10/2009,473,811,144,TEAM
4.97067E+14,10/10/2009,497,671,56,TEAM
5.19001E+14,10/10/2009,519,5,154,TEAM
5.2107E+14,10/10/2009,521,697,120,TEAM
5.29011E+14,10/10/2009,529,110,15,TEAM
5.59043E+14,10/10/2009,559,428,153,TEAM
6.64037E+14,10/10/2009,664,367,54,TEAM
6.74053E+14,10/10/2009,674,528,107,TEAM
6.98072E+14,10/10/2009,698,721,21,TEAM
6.99059E+14,10/10/2009,699,587,86,TEAM
7.0404E+14,10/10/2009,704,404,115,TEAM
7.26057E+14,10/10/2009,726,574,127,TEAM
7.31047E+14,10/10/2009,731,472,88,TEAM
7.32016E+14,10/10/2009,732,156,23,TEAM
7.36073E+14,10/10/2009,736,725,93,TEAM
7.68069E+14,10/10/2009,768,688,92,TEAM
7.74071E+14,10/10/2009,774,709,102,TEAM
7.96052E+14,10/10/2009,796,518,99,TEAM
1.09201E+15,10/10/2009,1092,86,91,TEAM
3.00498E+13,10/13/2009,30,498,57,TEAM
6.60719E+13,10/14/2009,66,719,105,TEAM
1.40065E+14,10/15/2009,140,651,35,TEAM
5.45059E+14,10/16/2009,545,587,86,TEAM
5.00862E+12,10/17/2009,5,86,91,TEAM
9.04332E+12,10/17/2009,9,433,76,TEAM
3.10235E+13,10/17/2009,31,235,27,TEAM
5.10311E+13,10/17/2009,51,311,40,TEAM
7.10047E+13,10/17/2009,71,47,48,TEAM
7.70626E+13,10/17/2009,77,626,16,TEAM
1.07011E+14,10/17/2009,107,110,15,TEAM
1.29077E+14,10/17/2009,129,774,69,TEAM
1.5607E+14,10/17/2009,156,698,125,TEAM
1.78042E+14,10/17/2009,178,418,66,TEAM
2.2905E+14,10/17/2009,229,497,123,TEAM
2.57074E+14,10/17/2009,257,736,117,TEAM
2.7703E+14,10/17/2009,277,295,43,TEAM
2.88072E+14,10/17/2009,288,718,58,TEAM
3.01031E+14,10/17/2009,301,306,47,TEAM
3.1208E+14,10/17/2009,312,796,141,TEAM
3.28016E+14,10/17/2009,328,157,20,TEAM
3.3102E+14,10/17/2009,331,204,71,TEAM
3.34004E+14,10/17/2009,334,37,1,TEAM
3.67016E+14,10/17/2009,367,164,25,TEAM
3.88077E+14,10/17/2009,388,768,143,TEAM
4.04066E+14,10/17/2009,404,664,75,TEAM
4.14052E+14,10/17/2009,414,519,95,TEAM
4.15013E+14,10/17/2009,415,128,146,TEAM
4.28054E+14,10/17/2009,428,539,111,TEAM
4.30042E+14,10/17/2009,430,419,116,TEAM
4.34052E+14,10/17/2009,434,521,104,TEAM
4.66073E+14,10/17/2009,466,731,133,TEAM
4.72037E+14,10/17/2009,472,366,59,TEAM
4.90007E+14,10/17/2009,490,67,61,TEAM
5.03071E+14,10/17/2009,503,709,102,TEAM
5.09042E+14,10/17/2009,509,416,68,TEAM
5.18056E+14,10/17/2009,518,559,50,TEAM
5.2207E+14,10/17/2009,522,703,121,NEUTRAL
5.7402E+14,10/17/2009,574,196,81,TEAM
6.3001E+14,10/17/2009,630,96,13,TEAM
6.48001E+14,10/17/2009,648,8,5,TEAM
6.57051E+14,10/17/2009,657,513,49,TEAM
6.71077E+14,10/17/2009,671,772,148,TEAM
6.74003E+14,10/17/2009,674,29,11,TEAM
6.97033E+14,10/17/2009,697,327,52,TEAM
7.00046E+14,10/17/2009,700,463,84,TEAM
7.16023E+14,10/17/2009,716,231,31,TEAM
7.25069E+14,10/17/2009,725,690,109,TEAM
7.26066E+14,10/17/2009,726,663,122,TEAM
7.32047E+14,10/17/2009,732,465,89,TEAM
7.42026E+14,10/17/2009,742,255,37,TEAM
7.46039E+14,10/17/2009,746,392,64,TEAM
7.49015E+14,10/17/2009,749,147,112,TEAM
7.56003E+14,10/17/2009,756,28,10,TEAM
8.11072E+14,10/17/2009,811,721,21,TEAM
7.1907E+14,10/21/2009,719,704,124,TEAM
2.34046E+14,10/22/2009,234,457,78,TEAM
5.87073E+14,10/23/2009,587,725,93,TEAM
5.06882E+12,10/24/2009,5,688,92,TEAM
9.03882E+12,10/24/2009,9,388,142,TEAM
2.80674E+13,10/24/2009,28,674,19,TEAM
3.10433E+13,10/24/2009,31,433,76,TEAM
3.70365E+13,10/24/2009,37,365,55,TEAM
4.70204E+13,10/24/2009,47,204,71,TEAM
6.60277E+13,10/24/2009,66,277,39,TEAM
6.70513E+13,10/24/2009,67,513,49,TEAM
8.60774E+13,10/24/2009,86,774,69,TEAM
9.60472E+13,10/24/2009,96,472,88,TEAM
1.10003E+14,10/24/2009,110,29,11,TEAM
1.28057E+14,10/24/2009,128,574,127,TEAM
1.29007E+14,10/24/2009,129,71,96,TEAM
1.47042E+14,10/24/2009,147,415,30,TEAM
1.57033E+14,10/24/2009,157,327,52,TEAM
1.64077E+14,10/24/2009,164,768,143,TEAM
2.29067E+14,10/24/2009,229,671,56,TEAM
2.31003E+14,10/24/2009,231,30,7,TEAM
2.35043E+14,10/24/2009,235,430,77,TEAM
2.55075E+14,10/24/2009,255,746,137,TEAM
2.95047E+14,10/24/2009,295,466,90,TEAM
3.01056E+14,10/24/2009,301,559,50,TEAM
3.06051E+14,10/24/2009,306,509,46,TEAM
3.11046E+14,10/24/2009,311,463,84,TEAM
3.12042E+14,10/24/2009,312,416,68,TEAM
3.31052E+14,10/24/2009,331,519,95,TEAM
3.66073E+14,10/24/2009,366,731,133,TEAM
3.67014E+14,10/24/2009,367,140,97,TEAM
3.92019E+14,10/24/2009,392,193,80,TEAM
4.28052E+14,10/24/2009,428,518,99,TEAM
4.65047E+14,10/24/2009,465,473,87,TEAM
4.97072E+14,10/24/2009,497,716,4,TEAM
4.98033E+14,10/24/2009,498,334,53,TEAM
5.03041E+14,10/24/2009,503,414,101,TEAM
5.21005E+14,10/24/2009,521,51,132,TEAM
5.22033E+14,10/24/2009,522,328,51,TEAM
5.28066E+14,10/24/2009,528,657,14,TEAM
5.29076E+14,10/24/2009,529,756,139,TEAM
5.39042E+14,10/24/2009,539,418,66,TEAM
6.26016E+14,10/24/2009,626,156,23,TEAM
6.51055E+14,10/24/2009,651,545,110,TEAM
6.63029E+14,10/24/2009,663,288,126,TEAM
6.90071E+14,10/24/2009,690,709,102,TEAM
6.94001E+14,10/24/2009,694,8,5,TEAM
6.9707E+14,10/24/2009,697,700,129,TEAM
6.98008E+14,10/24/2009,698,77,134,TEAM
7.03043E+14,10/24/2009,703,434,73,TEAM
7.18066E+14,10/24/2009,718,664,75,TEAM
7.21073E+14,10/24/2009,721,732,135,TEAM
7.36065E+14,10/24/2009,736,648,113,TEAM
7.49073E+14,10/24/2009,749,726,62,TEAM
7.54011E+14,10/24/2009,754,107,12,TEAM
7.72042E+14,10/24/2009,772,419,116,TEAM
1.9604E+14,10/27/2009,196,404,115,TEAM
4.57074E+14,10/29/2009,457,742,136,TEAM
7.68065E+14,10/30/2009,768,651,35,TEAM
5.05032E+12,10/31/2009,5,503,45,TEAM
9.07042E+12,10/31/2009,9,704,124,TEAM
3.00367E+13,10/31/2009,30,367,54,TEAM
1.07003E+14,10/31/2009,107,28,10,TEAM
1.10053E+14,10/31/2009,110,528,107,TEAM
1.29007E+14,10/31/2009,129,67,61,TEAM
1.40069E+14,10/31/2009,140,688,92,TEAM
1.49015E+14,10/31/2009,149,147,112,TEAM
1.93075E+14,10/31/2009,193,746,137,TEAM
2.04003E+14,10/31/2009,204,31,6,TEAM
2.55074E+14,10/31/2009,255,736,117,TEAM
2.57024E+14,10/31/2009,257,235,28,NEUTRAL
2.77047E+14,10/31/2009,277,466,90,TEAM
3.06031E+14,10/31/2009,306,312,41,TEAM
3.1107E+14,10/31/2009,311,697,120,TEAM
3.27052E+14,10/31/2009,327,522,103,TEAM
3.2807E+14,10/31/2009,328,700,129,TEAM
3.6603E+14,10/31/2009,366,295,43,TEAM
4.15075E+14,10/31/2009,415,749,83,TEAM
4.16043E+14,10/31/2009,416,428,153,TEAM
4.1803E+14,10/31/2009,418,301,44,TEAM
4.19023E+14,10/31/2009,419,229,26,TEAM
4.30033E+14,10/31/2009,430,334,53,TEAM
4.33004E+14,10/31/2009,433,37,1,TEAM
4.34016E+14,10/31/2009,434,157,20,TEAM
4.63005E+14,10/31/2009,463,51,132,TEAM
4.6507E+14,10/31/2009,465,698,125,TEAM
4.72052E+14,10/31/2009,472,518,99,TEAM
4.73063E+14,10/31/2009,473,626,16,TEAM
4.90023E+14,10/31/2009,490,234,33,TEAM
4.98072E+14,10/31/2009,498,716,4,TEAM
5.19005E+14,10/31/2009,519,47,48,TEAM
5.39051E+14,10/31/2009,539,509,46,TEAM
5.5908E+14,10/31/2009,559,796,141,TEAM
5.87016E+14,10/31/2009,587,164,25,TEAM
6.30007E+14,10/31/2009,630,66,42,TEAM
6.48069E+14,10/31/2009,648,694,114,TEAM
6.57053E+14,10/31/2009,657,529,108,TEAM
6.63072E+14,10/31/2009,663,719,105,TEAM
6.64029E+14,10/31/2009,664,288,126,TEAM
6.71023E+14,10/31/2009,671,231,31,TEAM
6.90073E+14,10/31/2009,690,726,62,TEAM
7.03052E+14,10/31/2009,703,521,104,TEAM
7.09041E+14,10/31/2009,709,414,101,TEAM
7.18037E+14,10/31/2009,718,365,55,TEAM
7.21016E+14,10/31/2009,721,156,23,TEAM
7.3101E+14,10/31/2009,731,96,13,TEAM
7.54051E+14,10/31/2009,754,513,130,NEUTRAL
